SEXO,EDAD,PARENTESCO,PADRE,MADRE,CONSENTIMIENTO,RESULTADO,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C
2,59,1,2,2,1,1,39257,1,1,1,585.4956795180115
2,53,1,2,2,1,1,39259,1,1,1,113.2598185260064
1,53,1,3,3,1,1,39261,1,1,1,1067.04588162063
1,35,1,2,3,1,1,39263,1,1,1,110.9058497326258
1,64,6,3,3,1,1,39264,2,1,2,314.6959403381313
2,21,3,3,1,1,1,39265,2,1,2,160.8821393937639
1,44,1,2,2,1,1,39266,1,1,1,171.5729778484758
1,25,3,1,1,1,1,39267,4,1,4,1837.337057728119
2,42,2,2,2,1,1,39268,2,1,2,140.32881046547
1,35,3,1,1,1,1,39269,3,1,3,1290.517296866418
1,13,3,1,1,1,1,39271,3,1,3,2414.564493442157
1,60,1,3,3,1,1,39272,1,1,1,155.7036163628406
1,19,3,2,1,1,1,39273,2,1,2,510.5238844651149
2,42,3,1,2,1,1,39274,2,1,2,744.8099284125417
1,34,1,2,2,1,1,39275,1,1,1,639.319806763285
2,36,2,3,2,1,1,39276,2,1,2,965.0299579842379
2,58,2,3,3,1,1,39277,2,1,2,219.6546954531479
2,64,2,3,3,1,1,39278,2,1,2,501.5480670260645
2,18,5,2,2,1,1,39279,2,1,2,221.2682037946746
2,27,2,2,2,1,1,39280,2,1,2,428.5907415171905
2,46,3,1,1,1,1,39281,3,1,3,104.7604456824512
1,39,1,2,2,1,1,39282,1,1,1,473.3742208725827
1,23,10,3,2,1,1,39283,2,1,2,206.6828553005156
2,28,1,2,2,1,1,39284,1,1,1,146.714582939285
1,25,1,2,2,1,1,39285,1,1,1,337.6009721874626
1,38,1,2,2,1,1,39286,1,1,1,535.8087190459846
2,42,2,3,2,1,1,39287,2,1,2,434.5817576661295
2,45,2,3,3,1,1,39288,2,1,2,1480.123059429045
2,25,2,2,2,1,1,39290,2,1,2,474.874986496658
2,43,1,2,2,1,1,39291,1,1,1,470.9193594024106
2,58,8,3,3,1,1,39292,2,1,2,237.4519661375895
2,15,3,1,1,1,1,39293,4,1,4,1657.411764705882
2,23,3,3,1,1,1,39294,3,1,3,583.3333333333334
2,38,1,2,2,1,1,39295,1,1,1,372.4049642062708
2,52,3,1,3,1,1,39296,2,1,2,369.2071119654012
2,45,1,2,2,1,1,39297,1,1,1,144.8756382565118
2,64,6,3,2,1,1,39298,3,1,3,1141.809217273835
1,65,1,3,2,1,1,39300,1,1,1,322.3543344052559
2,42,2,3,1,1,1,39301,2,1,2,920.4280984251773
2,49,2,2,2,1,1,39302,2,1,2,307.255887641973
2,21,2,2,2,1,1,39303,2,1,2,153.8141128806622
2,16,3,2,1,1,1,39305,4,1,4,1869.276216999039
1,53,1,3,3,1,1,39306,1,1,1,3100.775689183189
1,29,2,2,2,1,1,39307,2,1,2,523.7604508044797
2,62,1,3,3,1,1,39308,1,1,1,338.689864999622
1,28,1,2,2,1,1,39309,1,1,1,15.96421725239617
2,55,2,2,3,1,1,39310,2,1,2,759.8462916402864
2,14,3,2,1,1,1,39311,3,1,3,1381.176470588236
2,54,1,3,3,1,1,39313,1,1,1,113.2598185260064
2,15,3,1,1,1,1,39314,4,1,4,65.59126271538096
2,21,3,1,2,1,1,39315,2,1,2,178.6187032226321
2,32,10,2,2,1,1,39316,4,1,4,165.5684825187254
1,39,1,3,2,1,1,39317,1,1,1,321.6885665043877
1,24,1,2,2,1,1,39318,1,1,1,176.1935079902962
1,40,1,2,2,1,1,39319,1,1,1,1347.576437415368
1,65,10,3,3,1,1,39320,3,1,3,131.8901220955826
2,57,1,3,3,1,1,39321,1,1,1,251.1948250981272
1,25,1,2,2,1,1,39322,1,1,1,1826.3561719903
2,18,10,2,2,1,1,39323,5,1,5,836.390437607708
2,28,2,3,2,1,1,39324,2,1,2,216.9566308408845
1,36,1,2,3,1,1,39325,1,1,1,287.4840126715945
1,53,1,2,3,1,1,39327,1,1,1,104.3879766848261
2,31,2,2,2,1,1,39328,2,1,2,165.5684825187254
2,38,2,2,2,1,1,39329,2,1,2,146.5998928762721
2,30,1,2,2,1,1,39330,1,1,1,19.51327433628319
1,39,3,1,1,1,1,39331,3,1,3,397.082245189667
2,57,2,3,2,1,1,39332,2,1,2,745.6376001788047
2,28,3,2,1,1,1,39333,2,1,2,426.4798454603992
2,59,2,2,2,1,1,39334,2,1,2,525.2901998097047
2,59,1,3,3,1,1,39335,1,1,1,102.3953181559866
2,41,1,2,2,1,1,39336,1,1,1,70.19565295089616
1,34,3,2,1,1,1,39337,2,1,2,305.9010771709507
1,22,1,2,2,1,1,39338,1,1,1,7.288919812141241
2,34,1,2,2,1,1,39339,1,1,1,287.8891685219685
1,62,1,3,3,1,1,39340,1,1,1,177.9175380739917
2,63,1,2,2,1,1,39342,1,1,1,151.6251837583596
2,16,5,2,1,1,1,39343,3,1,3,3788.137125339795
2,37,2,2,2,1,1,39344,2,1,2,401.7016203993932
2,55,10,2,2,1,1,39346,3,1,3,849.8156586881023
2,40,1,2,2,1,1,39347,1,1,1,313.1554977228367
2,54,1,3,3,1,1,39348,1,1,1,236.3805899143672
2,62,1,3,3,1,1,39349,1,1,1,64.72138014943398
2,38,1,2,3,1,1,39350,1,1,1,19.45175786963753
2,46,1,3,2,1,1,39351,1,1,1,111.2005490982608
1,18,3,1,1,1,1,39353,4,1,4,563.0869456276622
2,61,1,3,3,1,1,39358,1,1,1,93.63988956707747
2,54,2,2,1,1,1,39359,2,1,2,248.2896801384473
2,57,1,2,3,1,1,39361,1,1,1,151.6251837583596
1,27,1,2,2,1,1,39362,1,1,1,7.982108626198083
1,43,1,3,3,1,1,39363,1,1,1,1112.364226052789
2,43,1,2,3,1,1,39364,1,1,1,367.2490312566065
2,61,1,3,3,1,1,39366,1,1,1,333.0276883715351
2,55,3,2,1,1,1,39367,2,1,2,227.4377756375394
2,18,7,2,2,1,1,39368,2,1,2,733.5036406125859
2,44,1,3,3,1,1,39369,1,1,1,134.9808552180456
2,24,3,2,1,1,1,39370,4,1,4,241.3232090906458
2,29,1,2,2,1,1,39371,1,1,1,165.5684825187254
2,28,2,2,2,1,1,39373,2,1,2,165.5684825187254
2,41,2,2,2,1,1,39374,2,1,2,196.0637203111238
2,42,1,3,1,1,1,39376,1,1,1,465.5062052578385
1,40,1,2,2,1,1,39377,1,1,1,371.7263945705319
2,29,2,2,2,1,1,39378,2,1,2,43.84677172918727
2,43,8,3,2,1,1,39379,2,1,2,80.34032407987864
1,13,5,2,1,1,1,39380,4,1,4,609.7036605823612
2,57,2,3,2,1,1,39382,2,1,2,752.3221005390967
2,39,1,2,2,1,1,39384,1,1,1,868.9449164812987
2,36,2,3,2,1,1,39385,2,1,2,401.7016203993932
2,48,1,3,2,1,1,39387,1,1,1,227.4377756375394
2,32,2,2,2,1,1,39389,2,1,2,736.1321073981863
2,53,2,2,2,1,1,39390,2,1,2,590.951474785918
1,59,1,3,3,1,1,39391,1,1,1,553.709944496998
2,19,1,2,2,1,1,39393,1,1,1,293.4014562450344
2,27,2,2,2,1,1,39394,2,1,2,165.5684825187254
1,21,1,2,2,1,1,39395,1,1,1,14.57783962428248
1,16,3,2,1,1,1,39398,2,1,2,1000.953531899091
2,46,2,2,2,1,1,39399,2,1,2,501.5480670260645
2,36,2,2,2,1,1,39401,2,1,2,321.3612963195146
2,32,10,3,2,1,1,39402,4,1,4,568.6397939471989
2,26,2,2,2,1,1,39404,2,1,2,27.29779610683617
1,29,1,2,3,1,1,39405,1,1,1,441.0547066932428
2,52,2,3,2,1,1,39406,2,1,2,196.6437680908627
2,24,1,2,2,1,1,39407,1,1,1,18.9392789373814
2,46,1,2,2,1,1,39408,1,1,1,92.17676629259189
1,23,8,2,2,1,1,39409,2,1,2,375.3312693498452
2,58,1,2,2,1,1,39410,1,1,1,282.0523560209424
1,45,1,2,2,1,1,39411,1,1,1,51.91605747304791
1,37,2,2,2,1,1,39413,2,1,2,254.5878162676075
2,26,3,1,1,1,1,39414,4,1,4,1141.482457459221
1,29,1,3,2,1,1,39416,1,1,1,72.10094221024893
2,60,2,3,3,1,1,39417,2,1,2,655.9507403606508
1,21,3,1,1,1,1,39418,4,1,4,1354.68931283478
2,62,2,3,3,1,1,39419,2,1,2,592.049223771618
1,27,4,1,1,1,1,39420,4,1,4,725.5218067312676
1,42,1,2,2,1,1,39421,1,1,1,1083.398000068764
1,60,1,3,3,1,1,39422,1,1,1,1328.903866792795
1,18,8,2,1,1,1,39424,7,1,7,36.44459906070621
2,12,3,2,1,1,1,39425,2,1,2,378.4018630081508
2,48,1,2,2,1,1,39427,1,1,1,564.1047120418848
1,37,1,2,3,1,1,39428,1,1,1,334.1465088512348
2,38,2,3,3,1,1,39429,2,1,2,1005.48656163114
2,64,6,3,1,1,1,39430,4,1,4,1381.448188800442
2,64,1,3,3,1,1,39431,1,1,1,415.4654331364056
2,18,5,1,1,1,1,39432,4,1,4,306.6331601639814
1,21,8,2,2,1,1,39433,4,1,4,1345.048460896848
2,31,2,2,2,1,1,39434,2,1,2,365.5266632777202
2,22,10,2,2,1,1,39436,3,1,3,306.6331601639814
1,58,1,2,2,1,1,39437,1,1,1,647.3168160253032
1,26,3,2,1,1,1,39438,2,1,2,526.4975609756099
1,61,1,3,2,1,1,39439,1,1,1,2053.513810410249
2,63,1,3,3,1,1,39440,1,1,1,620.7242003461182
1,48,1,2,2,1,1,39441,1,1,1,625.3696552119409
2,44,2,2,2,1,1,39442,2,1,2,1044.050632593827
2,56,2,3,2,1,1,39444,2,1,2,230.3894658509699
1,32,8,2,3,1,1,39445,4,1,4,107.4877376444547
1,38,1,2,2,1,1,39446,1,1,1,123.7579662411981
1,39,1,2,2,1,1,39447,1,1,1,7.316530588985361
2,60,1,3,3,1,1,39448,1,1,1,564.1047120418848
2,49,2,2,2,1,1,39449,2,1,2,830.9308662728113
2,54,2,2,2,1,1,39450,2,1,2,1184.098447543236
1,22,3,1,1,1,1,39451,8,1,8,45.55574882588276
2,37,1,2,2,1,1,39452,1,1,1,51.5718104117344
2,57,2,3,3,1,1,39453,2,1,2,631.3024911032029
2,60,1,2,3,1,1,39455,1,1,1,888.0738356574271
2,34,1,2,2,1,1,39457,1,1,1,539.792190978691
2,60,1,2,2,1,1,39458,1,1,1,132.5139876754275
1,28,3,2,1,1,1,39459,2,1,2,958.8085041275689
2,38,2,2,2,1,1,39460,2,1,2,249.9645467000844
1,18,3,1,1,1,1,39461,3,1,3,341.2627620079743
2,20,1,2,2,1,1,39462,1,1,1,550.366683449231
2,20,3,2,1,1,1,39463,2,1,2,47.4566104322573
2,58,3,1,1,1,1,39464,3,1,3,184.3535325851838
1,21,5,1,2,1,1,39465,4,1,4,2771.578947368421
2,25,2,2,2,1,1,39466,2,1,2,674.7877651150042
2,52,1,3,3,1,1,39468,1,1,1,8.717211390096789
1,25,1,2,2,1,1,39469,1,1,1,211.7245478575683
2,58,2,3,2,1,1,39470,2,1,2,132.5139876754275
2,40,1,2,3,1,1,39471,1,1,1,1143
1,55,4,2,2,1,1,39472,3,1,3,625.3696552119409
2,57,2,2,2,1,1,39473,2,1,2,184.3535325851838
1,30,1,2,2,1,1,39474,1,1,1,7.982108626198083
2,65,2,3,3,1,1,39475,2,1,2,501.5480670260645
2,43,1,2,2,1,1,39476,1,1,1,251.6375064408014
2,28,2,2,2,1,1,39477,2,1,2,428.5907415171905
1,35,1,2,2,1,1,39478,1,1,1,617.9801255848827
1,30,1,2,2,1,1,39479,1,1,1,31.97724631823665
1,37,1,2,2,1,1,39480,1,1,1,279.1507624601219
2,15,3,1,1,1,1,39481,3,1,3,1466.993267340512
2,52,2,3,3,1,1,39482,2,1,2,265.0279753508549
1,63,1,3,2,1,1,39483,1,1,1,1232.108286246149
2,48,1,2,2,1,1,39484,1,1,1,528.8842651325538
2,46,2,2,2,1,1,39485,2,1,2,368.7070651703676
2,23,7,2,2,1,1,39486,2,1,2,71.18491564838594
1,36,1,2,1,1,1,39487,1,1,1,2245.960729025612
2,26,2,2,2,1,1,39488,2,1,2,19.51327433628319
2,47,2,2,2,1,1,39489,2,1,2,1184.098447543236
2,26,2,2,2,1,1,39490,2,1,2,1099.184210526316
1,32,1,2,2,1,1,39492,1,1,1,7.982108626198083
2,54,2,2,2,1,1,39493,2,1,2,379.9231458201432
2,27,2,2,2,1,1,39495,2,1,2,524.5494824956905
2,44,2,2,2,1,1,39496,2,1,2,39.22771170376902
2,47,1,3,3,1,1,39498,1,1,1,752.3221005390967
2,24,2,2,2,1,1,39500,2,1,2,281.4911660777386
1,65,7,3,3,1,1,39502,3,1,3,938.0544828179114
2,25,2,2,2,1,1,39503,2,1,2,19.51327433628319
1,23,1,2,2,1,1,39506,1,1,1,7.288919812141241
1,39,3,3,1,1,1,39509,2,1,2,270.849500017191
1,35,1,2,2,1,1,39511,1,1,1,185.8631972852659
2,24,1,2,2,1,1,39512,1,1,1,23.72830521612865
2,42,2,2,2,1,1,39513,2,1,2,1143
1,33,1,2,2,1,1,39514,1,1,1,913.1780859951498
2,17,3,1,1,1,1,39516,4,1,4,1955.991023120683
1,28,1,2,2,1,1,39518,1,1,1,201.882638188697
2,57,2,3,3,1,1,39519,2,1,2,2256.96630161729
2,58,2,2,2,1,1,39520,2,1,2,27.89507644830973
2,38,10,2,2,1,1,39521,3,1,3,374.9443937791308
1,57,1,2,2,1,1,39522,1,1,1,70.44863730197798
2,26,3,1,1,1,1,39523,4,1,4,2357.249078344547
2,57,2,2,2,1,1,39525,2,1,2,250.7740335130322
2,37,2,2,2,1,1,39526,2,1,2,237.4135151557861
1,34,1,3,2,1,1,39527,1,1,1,539.0668637361857
2,61,1,3,3,1,1,39528,1,1,1,276.5302988777757
1,42,1,3,2,1,1,39529,1,1,1,4.290869327501366
1,29,1,2,2,1,1,39530,1,1,1,492.9434957159772
2,65,6,3,3,1,1,39531,5,1,5,1184.098447543236
2,39,2,2,2,1,1,39535,2,1,2,999.8581868003375
2,27,2,2,2,1,1,39536,2,1,2,43.84677172918727
1,29,3,2,1,1,1,39537,3,1,3,491.3080922917467
1,27,1,2,2,1,1,39539,1,1,1,7.982108626198083
1,24,3,2,1,1,1,39541,2,1,2,21.86675943642373
1,30,4,2,2,1,1,39543,9,1,9,894.9438630645299
2,31,1,2,2,1,1,39546,1,1,1,337.3938825575021
2,45,2,3,2,1,1,39547,2,1,2,564.1047120418848
1,48,1,2,2,1,1,39548,1,1,1,875.1648239607803
2,20,1,3,3,1,1,39549,1,1,1,23.72830521612865
2,59,1,3,3,1,1,39550,1,1,1,132.2210662831384
1,13,3,1,1,1,1,39553,4,1,4,37.25022261798753
1,48,1,2,2,1,1,39555,1,1,1,1771.871822390393
1,59,1,3,3,1,1,39557,1,1,1,1232.108286246149
2,54,1,3,2,1,1,39559,1,1,1,752.3221005390967
1,30,3,2,1,1,1,39560,2,1,2,882.1094133864856
2,46,1,2,3,1,1,39562,1,1,1,182.0775630470951
1,35,3,1,1,1,1,39564,3,1,3,993.1148333963669
1,39,1,2,2,1,1,39565,1,1,1,1572.172510317929
2,56,2,2,2,1,1,39567,2,1,2,526.9461115662103
2,30,1,2,2,1,1,39568,1,1,1,147.3614486656881
2,61,2,3,2,1,1,39570,2,1,2,728.3102521883804
1,22,8,2,1,1,1,39571,5,1,5,1513.179518508954
1,19,3,2,1,1,1,39572,2,1,2,268.5827202256328
2,25,1,2,2,1,1,39573,1,1,1,165.5684825187254
2,26,2,2,2,1,1,39574,2,1,2,48.56196125540782
1,35,2,2,2,1,1,39577,2,1,2,1048.115006878619
2,20,3,2,1,1,1,39578,2,1,2,47.4566104322573
2,12,3,1,1,1,1,39579,4,1,4,41.04395604395604
2,35,2,3,2,1,1,39580,2,1,2,241.0209722396359
1,40,2,2,3,1,1,39582,2,1,2,742.5477974471887
1,54,1,3,3,1,1,39583,1,1,1,285.5383161017635
2,53,2,3,3,1,1,39585,2,1,2,124.1448400692236
2,27,3,2,1,1,1,39587,3,1,3,1071.476853792976
2,26,3,1,2,1,1,39588,2,1,2,523.8331285210106
1,56,1,3,3,1,1,39589,1,1,1,281.0268556353514
2,56,1,3,3,1,1,39590,1,1,1,206.1060603974167
1,45,1,3,3,1,1,39591,1,1,1,1458.608039934634
1,26,1,2,2,1,1,39592,1,1,1,191.4536585365854
2,38,2,2,2,1,1,39594,2,1,2,437.9072530418214
2,36,3,1,1,1,1,39595,6,1,6,761.701694458147
2,42,1,3,2,1,1,39598,1,1,1,249.9645467000844
1,17,3,2,1,1,1,39603,2,1,2,1833.060395495153
1,22,3,2,1,1,1,39604,2,1,2,610.0108577633007
1,60,1,3,3,1,1,39606,1,1,1,10.99946723494939
2,55,3,3,1,1,1,39608,2,1,2,193.4133787390859
2,29,2,2,2,1,1,39609,2,1,2,523.8331285210106
1,23,5,1,1,1,1,39610,5,1,5,1222.082696435473
2,65,1,3,3,1,1,39612,1,1,1,13.94753822415486
1,38,3,2,1,1,1,39613,2,1,2,835.4760985505349
1,15,3,1,1,1,1,39614,3,1,3,633.2698196714786
2,38,1,2,2,1,1,39615,1,1,1,460.2140492125886
2,29,2,2,2,1,1,39616,2,1,2,27.29779610683617
1,16,3,2,1,1,1,39617,3,1,3,39.42962171078054
2,57,1,3,3,1,1,39618,1,1,1,364.1551260941902
1,58,1,3,2,1,1,39619,1,1,1,97.51898734177217
1,54,1,2,2,1,1,39621,1,1,1,442.9679555975983
2,49,8,2,2,1,1,39622,6,1,6,1366.156585542027
1,38,1,2,2,1,1,39625,1,1,1,105.8240535837912
1,28,1,2,2,1,1,39629,1,1,1,456.5890429975749
2,29,3,2,1,1,1,39630,3,1,3,359.8614606524606
2,31,2,2,2,1,1,39632,2,1,2,477.4730656219394
2,60,1,3,2,1,1,39633,1,1,1,13.94753822415486
1,23,3,1,1,1,1,39634,3,1,3,631.9680777925452
1,19,3,3,1,1,1,39635,3,1,3,1467.002009908331
2,47,2,2,2,1,1,39636,2,1,2,537.9609736333025
1,16,3,1,2,1,1,39637,2,1,2,157.2067926475557
1,60,1,3,3,1,1,39638,1,1,1,875.1648239607803
2,47,2,3,3,1,1,39639,2,1,2,457.1364902506963
2,29,3,1,1,1,1,39640,5,1,5,31.2212389380531
2,48,3,1,1,1,1,39641,4,1,4,318.8242010860845
1,35,1,2,2,1,1,39643,1,1,1,2096.230013757238
2,48,2,3,3,1,1,39644,2,1,2,759.8462916402864
1,13,3,1,1,1,1,39645,4,1,4,52.57282894770739
1,57,1,3,3,1,1,39646,1,1,1,117.4143955032967
2,28,3,3,1,1,1,39647,3,1,3,193.7350091900991
1,28,4,2,2,1,1,39648,5,1,5,333.4370607379123
2,35,3,3,1,1,1,39649,3,1,3,785.1514831961308
2,52,1,2,2,1,1,39650,1,1,1,191.1814411994499
2,51,2,2,2,1,1,39651,2,1,2,351.2974077108069
2,63,6,3,3,1,1,39652,3,1,3,636.9299797572988
1,14,3,1,1,1,1,39653,3,1,3,383.6862467829973
1,32,2,2,2,1,1,39654,2,1,2,913.1780859951498
2,32,1,3,3,1,1,39655,1,1,1,154.0066108606997
2,39,1,2,2,1,1,39657,1,1,1,1303.417374721948
2,35,2,2,2,1,1,39659,2,1,2,18.38142470694319
2,52,2,1,1,1,1,39661,2,1,2,191.1814411994499
1,52,1,3,3,1,1,39662,1,1,1,209.0294145778879
2,55,2,2,2,1,1,39663,2,1,2,27.89507644830973
2,19,2,2,2,1,1,39665,2,1,2,586.8029124900687
2,27,2,2,2,1,1,39667,2,1,2,462.0198325820991
2,32,1,3,2,1,1,39668,1,1,1,299.5422735010403
1,49,1,2,2,1,1,39671,1,1,1,442.9679555975983
1,31,1,2,2,1,1,39672,1,1,1,15.98862315911832
1,21,1,2,2,1,1,39673,1,1,1,458.7853128659704
1,18,3,1,1,1,1,39674,4,1,4,390.0975609756098
2,23,3,1,1,1,1,39676,4,1,4,895.6649726759533
1,45,1,3,3,1,1,39677,1,1,1,296.7111884877996
2,31,2,2,2,1,1,39678,2,1,2,479.0131816956834
2,30,1,2,2,1,1,39679,1,1,1,15.61061946902655
1,42,1,2,2,1,1,39680,1,1,1,1191.246735569001
2,23,2,2,2,1,1,39681,2,1,2,586.8029124900687
2,31,2,2,2,1,1,39683,2,1,2,328.803860491644
2,38,2,2,2,1,1,39684,2,1,2,522.0253162969137
1,19,7,3,2,1,1,39686,2,1,2,672.5242304484242
2,33,2,3,2,1,1,39687,2,1,2,449.3134102515604
2,55,1,3,3,1,1,39688,1,1,1,42.29950221238938
2,21,3,2,1,1,1,39689,5,1,5,292.8943758573387
2,62,1,2,2,1,1,39690,1,1,1,815.470693387246
2,29,2,2,2,1,1,39693,2,1,2,71.72559257180795
2,51,2,2,2,1,1,39694,2,1,2,20.9213073362323
1,46,1,2,2,1,1,39695,1,1,1,28.50784793962535
1,31,1,2,2,1,1,39696,1,1,1,35.82924588148489
2,30,1,2,2,1,1,39697,1,1,1,124.9653849210662
2,34,2,2,2,1,1,39698,2,1,2,641.0812317704884
1,16,5,1,1,1,1,39699,5,1,5,2502.383829747727
2,48,2,3,3,1,1,39700,2,1,2,152.3788300835654
2,40,1,2,2,1,1,39702,1,1,1,372.4049642062708
2,26,2,2,2,1,1,39703,2,1,2,15.61061946902655
2,14,3,1,1,1,1,39705,6,1,6,4870.462018294023
2,41,3,1,1,1,1,39706,3,1,3,325.8052789503381
1,49,1,3,3,1,1,39708,1,1,1,876.3010329562222
1,45,1,2,3,1,1,39709,1,1,1,265.2366444918599
1,18,3,2,1,1,1,39710,3,1,3,746.8208144796379
2,61,2,3,3,1,1,39711,2,1,2,501.5480670260645
2,20,8,2,2,1,1,39712,3,1,3,409.5152682555829
2,41,1,2,2,1,1,39713,1,1,1,120.9050308663725
1,24,10,2,2,1,1,39714,2,1,2,461.616929165163
2,29,1,2,2,1,1,39715,1,1,1,213.6937439234961
1,35,3,1,1,1,1,39717,3,1,3,36.58265294492681
1,18,1,2,2,1,1,39719,1,1,1,336.2621152242121
1,22,5,2,2,1,1,39720,2,1,2,336.2621152242121
2,20,7,1,3,1,1,39721,4,1,4,204.7208480565372
2,36,3,2,1,1,1,39724,2,1,2,437.9072530418214
2,29,1,2,2,1,1,39725,1,1,1,130.9879543695005
2,42,1,2,2,1,1,39726,1,1,1,106.6181039100161
1,27,1,2,2,1,1,39727,1,1,1,36.05047110512447
1,39,1,3,2,1,1,39728,1,1,1,1191.246735569001
2,28,1,2,2,1,1,39729,1,1,1,7.805309734513274
2,12,3,2,1,1,1,39730,2,1,2,16.41758241758241
2,34,1,2,2,1,1,39731,1,1,1,24.28098062770391
2,49,1,2,2,1,1,39732,1,1,1,125.4901365705614
2,52,1,2,2,1,1,39733,1,1,1,1184.098447543236
1,29,1,2,2,1,1,39734,1,1,1,813.9210440365088
2,22,4,2,2,1,1,39735,5,1,5,2242.901268578644
2,40,1,2,2,1,1,39737,1,1,1,445.7248796575686
1,39,1,3,2,1,1,39739,1,1,1,99.94176524112831
2,24,3,1,1,1,1,39741,9,1,9,1993.69001651435
1,44,1,2,3,1,1,39743,1,1,1,701.8952118325394
1,30,1,2,2,1,1,39746,1,1,1,15.96421725239617
1,31,1,2,2,1,1,39747,1,1,1,456.5890429975749
2,37,1,2,2,1,1,39748,1,1,1,159.9271558650241
1,49,1,2,2,1,1,39749,1,1,1,1771.871822390393
2,29,3,1,1,1,1,39751,4,1,4,1047.666257042021
1,60,1,3,3,1,1,39752,1,1,1,296.7111884877996
1,42,10,2,3,1,1,39754,3,1,3,908.1424412341107
2,14,5,1,2,1,1,39755,3,1,3,841.1742976495673
2,62,3,2,1,1,1,39756,2,1,2,91.26555386949923
1,22,3,1,1,1,1,39757,3,1,3,923.2338583303259
1,20,3,1,1,1,1,39759,4,1,4,165.3857920147341
2,28,3,1,3,1,1,39760,2,1,2,27.89328600014754
2,42,2,3,3,1,1,39761,2,1,2,783.0379744453705
2,19,3,3,1,1,1,39762,2,1,2,204.7208480565372
2,36,1,2,2,1,1,39763,1,1,1,18.05013364410704
2,39,3,2,1,1,1,39765,2,1,2,384.0462238249395
2,25,3,2,1,1,1,39766,2,1,2,13.64889805341809
1,52,2,3,2,1,1,39767,2,1,2,563.89828850937
1,12,5,2,2,1,1,39769,6,1,6,3621.846740163236
2,36,1,2,2,1,1,39770,1,1,1,8.742589546476889
1,32,1,2,2,1,1,39771,1,1,1,456.5890429975749
1,14,3,1,1,1,1,39772,4,1,4,1221.080212194287
1,15,3,3,1,1,1,39773,3,1,3,675.1826792963466
1,29,2,2,2,1,1,39774,2,1,2,813.9210440365088
1,12,3,2,1,1,1,39775,2,1,2,672.050213588874
2,61,1,3,3,1,1,39776,1,1,1,132.2210662831384
1,51,3,3,1,1,1,39777,3,1,3,218.6306748151189
2,17,3,2,1,1,1,39778,3,1,3,217.3772134981624
2,21,3,1,1,1,1,39779,3,1,3,1037.50945803867
2,21,3,2,1,1,1,39780,2,1,2,58.8131738829352
1,16,3,1,1,1,1,39782,3,1,3,1829.110981747084
2,34,1,3,2,1,1,39784,1,1,1,279.8922471741361
2,25,2,3,2,1,1,39787,2,1,2,123.6006276655668
1,53,1,2,2,1,1,39789,1,1,1,31.93780918727915
2,22,10,2,2,1,1,39790,3,1,3,599.5773784029109
1,65,1,3,3,1,1,39791,1,1,1,292.5569620253165
1,23,3,2,1,1,1,39792,4,1,4,110.2571946764894
1,27,3,1,1,1,1,39795,3,1,3,420.8789336821712
1,22,4,2,2,1,1,39796,3,1,3,292.5731707317074
2,58,2,3,3,1,1,39797,2,1,2,464.3505115579529
2,27,3,2,1,1,1,39798,2,1,2,856.1118430944155
2,60,2,3,3,1,1,39799,2,1,2,132.2210662831384
1,43,1,2,2,1,1,39802,1,1,1,77.01518397833937
2,31,2,2,2,1,1,39803,2,1,2,562.3487127349541
1,31,1,2,2,1,1,39804,1,1,1,456.5890429975749
2,41,2,2,2,1,1,39805,2,1,2,17.48517909295378
2,59,1,3,3,1,1,39806,1,1,1,76.18941504178272
1,36,1,2,2,1,1,39808,1,1,1,389.837593659774
2,55,1,3,3,1,1,39809,1,1,1,83.21320304927227
1,20,8,2,2,1,1,39810,4,1,4,780.4897893201338
2,60,1,3,3,1,1,39811,1,1,1,501.5480670260645
1,31,3,1,1,1,1,39812,4,1,4,288.3390690092374
2,21,4,2,2,1,1,39815,6,1,6,1254.585656411562
1,20,1,2,2,1,1,39817,1,1,1,380.908892395472
2,30,2,2,2,1,1,39818,2,1,2,154.0436631698327
1,27,4,2,2,1,1,39819,3,1,3,1078.133727472371
2,30,2,2,2,1,1,39820,2,1,2,154.0436631698327
2,13,3,2,1,1,1,39823,3,1,3,173.9017707985299
1,48,3,3,1,1,1,39826,2,1,2,57.10766322035271
2,40,3,1,1,1,1,39827,6,1,6,710.0479067605734
2,17,3,1,2,1,1,39828,2,1,2,1466.993267340512
1,26,1,2,2,1,1,39829,1,1,1,31.97724631823665
1,51,1,2,2,1,1,39830,1,1,1,63.87561837455829
1,20,3,1,1,1,1,39831,3,1,3,50.90149031779888
2,58,1,2,2,1,1,39832,1,1,1,16.1934203813655
1,20,3,1,1,1,1,39833,3,1,3,780.4897893201338
1,17,5,2,2,1,1,39834,2,1,2,1000.953531899091
1,37,1,2,3,1,1,39835,1,1,1,390.9913043478261
1,25,2,2,2,1,1,39837,2,1,2,72.10094221024893
2,28,8,2,3,1,1,39838,4,1,4,308.0873263396655
1,25,5,2,2,1,1,39839,2,1,2,191.7617008255138
1,58,1,3,3,1,1,39840,1,1,1,100.1238251265924
2,58,1,3,3,1,1,39841,1,1,1,250.7740335130322
2,47,1,3,1,1,1,39842,1,1,1,88.63954816466614
2,23,3,1,1,1,1,39843,3,1,3,71.18491564838594
1,39,1,2,2,1,1,39844,1,1,1,1191.246735569001
