S_01,S_02_A,S_02_A_01,S_02_B,S_02_B_01,S_02_C,S_02_C_01,S_02_D,S_02_D_01,S_02_E,S_02_E_01,S_02_F,S_02_F_01,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
1,2,,2,,2,,2,,2,,2,,31574,1,1,1
1,2,,2,,2,,2,,2,,2,,31578,1,1,1
2,,,,,,,,,,,,,31581,4,1,4
2,,,,,,,,,,,,,31583,3,1,3
2,,,,,,,,,,,,,31586,3,1,3
1,2,,2,,2,,2,,2,,2,,31587,3,1,3
2,,,,,,,,,,,,,31589,2,1,2
1,2,,2,,2,,2,,2,,2,,31590,1,1,1
1,2,,2,,2,,2,,2,,2,,31591,2,1,2
1,2,,2,,2,,2,,2,,2,,31595,1,1,1
1,2,,2,,2,,2,,2,,2,,31597,1,1,1
1,2,,2,,2,,2,,2,,2,,31598,1,1,1
1,2,,2,,2,,2,,2,,2,,31599,1,1,1
2,,,,,,,,,,,,,31601,3,1,3
1,2,,2,,2,,2,,2,,2,,31602,1,1,1
1,2,,2,,2,,2,,2,,2,,31604,3,1,3
2,,,,,,,,,,,,,31605,2,1,2
1,2,,2,,2,,2,,2,,2,,31608,2,1,2
1,2,,2,,2,,2,,2,,2,,31609,2,1,2
1,2,,2,,2,,2,,2,,2,,31610,1,1,1
2,,,,,,,,,,,,,31612,3,1,3
1,2,,2,,2,,2,,2,,2,,31614,2,1,2
2,,,,,,,,,,,,,31616,3,1,3
1,2,,2,,2,,2,,2,,2,,31618,2,1,2
1,2,,2,,2,,2,,2,,2,,31622,2,1,2
1,2,,2,,2,,2,,2,,2,,31623,2,1,2
2,,,,,,,,,,,,,31624,3,1,3
1,2,,2,,2,,2,,2,,2,,31626,2,1,2
1,2,,2,,2,,2,,2,,2,,31628,1,1,1
1,2,,2,,2,,2,,2,,2,,31630,2,1,2
2,,,,,,,,,,,,,31633,4,1,4
1,2,,2,,2,,2,,2,,2,,31634,2,1,2
1,2,,2,,2,,2,,2,,2,,31635,1,1,1
1,2,,2,,2,,2,,2,,2,,31637,2,1,2
1,2,,2,,2,,2,,2,,2,,31639,2,1,2
2,,,,,,,,,,,,,31641,3,1,3
2,,,,,,,,,,,,,31642,1,1,1
1,2,,2,,2,,2,,2,,2,,31643,2,1,2
1,2,,2,,2,,2,,2,,2,,31647,2,1,2
2,,,,,,,,,,,,,31649,2,1,2
1,2,,2,,2,,2,,2,,2,,31653,1,1,1
1,2,,2,,2,,2,,2,,2,,31657,2,1,2
1,2,,2,,2,,2,,2,,2,,31659,2,1,2
2,,,,,,,,,,,,,31661,3,1,3
1,2,,1,3,2,,2,,2,,2,,31662,1,1,1
1,2,,2,,2,,2,,2,,2,,31664,1,1,1
1,2,,2,,2,,2,,2,,2,,31668,2,1,2
1,2,,2,,2,,2,,2,,2,,31669,1,1,1
1,2,,2,,2,,2,,2,,2,,31670,2,1,2
1,2,,2,,2,,2,,2,,2,,31671,2,1,2
1,2,,2,,2,,2,,2,,2,,31673,1,1,1
1,2,,2,,2,,2,,2,,2,,31674,4,1,4
1,2,,2,,2,,2,,2,,2,,31675,3,1,3
2,,,,,,,,,,,,,31676,2,1,2
1,2,,2,,2,,2,,2,,2,,31678,4,1,4
1,2,,2,,2,,2,,2,,2,,31681,2,1,2
1,2,,2,,2,,2,,2,,2,,31683,1,1,1
1,2,,2,,2,,2,,2,,2,,31684,1,1,1
1,1,1,2,,2,,1,3,1,3,2,,31685,3,1,3
1,2,,2,,2,,2,,2,,2,,31688,3,1,3
1,2,,2,,2,,2,,2,,2,,31692,2,1,2
1,2,,2,,2,,2,,2,,2,,31693,2,1,2
1,2,,2,,2,,2,,2,,2,,31695,1,1,1
2,,,,,,,,,,,,,31697,3,1,3
1,2,,2,,2,,2,,2,,2,,31699,2,1,2
2,,,,,,,,,,,,,31700,1,1,1
1,1,3,2,,2,,2,,2,,2,,31702,1,1,1
1,2,,2,,2,,2,,2,,2,,31704,2,1,2
2,,,,,,,,,,,,,31709,2,1,2
1,2,,2,,2,,2,,2,,2,,31712,1,1,1
2,,,,,,,,,,,,,31714,2,1,2
1,2,,2,,2,,2,,2,,2,,31717,1,1,1
2,,,,,,,,,,,,,31718,2,1,2
2,,,,,,,,,,,,,31719,2,1,2
2,,,,,,,,,,,,,31720,3,1,3
1,2,,1,1,1,1,1,1,2,,2,,31723,2,1,2
1,2,,2,,2,,2,,2,,2,,31726,2,1,2
1,2,,2,,2,,2,,2,,2,,31728,2,1,2
2,,,,,,,,,,,,,31730,4,1,4
1,2,,2,,2,,2,,2,,2,,31731,2,1,2
1,2,,2,,2,,2,,2,,2,,31732,2,1,2
1,2,,2,,2,,2,,2,,2,,31735,3,1,3
1,2,,2,,2,,2,,2,,2,,31736,1,1,1
1,2,,2,,2,,2,,2,,2,,31737,2,1,2
1,2,,2,,2,,2,,2,,2,,31738,2,1,2
1,2,,2,,2,,2,,2,,2,,31741,3,1,3
1,2,,2,,2,,2,,2,,2,,31742,1,1,1
2,,,,,,,,,,,,,31744,1,1,1
1,2,,2,,2,,2,,2,,2,,31745,3,1,3
1,2,,2,,2,,2,,2,,2,,31748,2,1,2
1,2,,2,,2,,2,,2,,2,,31749,1,1,1
1,2,,2,,2,,2,,2,,2,,31752,2,1,2
2,,,,,,,,,,,,,31753,1,1,1
1,1,1,2,,2,,2,,2,,2,,31756,2,1,2
1,2,,2,,2,,2,,2,,2,,31759,2,1,2
1,2,,2,,2,,2,,2,,2,,31761,3,1,3
1,2,,2,,2,,2,,2,,2,,31762,1,1,1
1,2,,2,,2,,2,,2,,2,,31763,1,1,1
1,2,,2,,2,,2,,2,,2,,31764,1,1,1
1,2,,2,,2,,2,,2,,2,,31767,2,1,2
1,2,,2,,2,,2,,2,,2,,31768,1,1,1
1,2,,2,,2,,2,,2,,2,,31770,1,1,1
2,,,,,,,,,,,,,31771,2,1,2
1,2,,2,,2,,2,,2,,2,,31776,2,1,2
2,,,,,,,,,,,,,31777,3,1,3
1,1,2,2,,2,,2,,2,,2,,31778,2,1,2
1,2,,2,,2,,2,,2,,2,,31779,1,1,1
1,2,,2,,2,,2,,2,,2,,31780,2,1,2
1,2,,2,,2,,2,,2,,2,,31783,2,1,2
1,2,,2,,2,,2,,2,,2,,31786,2,1,2
1,2,,2,,2,,2,,2,,2,,31787,1,1,1
1,2,,2,,2,,2,,2,,2,,31788,2,1,2
1,2,,2,,2,,2,,2,,2,,31789,3,1,3
1,2,,2,,2,,2,,2,,2,,31790,2,1,2
1,2,,2,,2,,2,,2,,2,,31791,2,1,2
1,2,,2,,2,,2,,2,,2,,31794,2,1,2
2,,,,,,,,,,,,,31799,1,1,1
1,2,,2,,2,,2,,2,,2,,31802,1,1,1
1,2,,2,,2,,2,,2,,2,,31804,1,1,1
2,,,,,,,,,,,,,31805,1,1,1
1,2,,2,,2,,2,,2,,2,,31809,2,1,2
1,2,,2,,2,,2,,2,,2,,31810,1,1,1
2,,,,,,,,,,,,,31811,3,1,3
1,2,,2,,2,,2,,2,,2,,31812,4,1,4
1,2,,2,,2,,2,,2,,2,,31816,1,1,1
2,,,,,,,,,,,,,31818,1,1,1
2,,,,,,,,,,,,,31819,4,1,4
1,2,,2,,2,,2,,2,,2,,31821,1,1,1
1,2,,2,,2,,2,,2,,2,,31822,1,1,1
2,,,,,,,,,,,,,31824,1,1,1
2,,,,,,,,,,,,,31825,3,1,3
1,2,,2,,2,,2,,2,,2,,31826,1,1,1
1,2,,2,,2,,2,,2,,2,,31827,3,1,3
1,2,,2,,2,,2,,2,,2,,31828,2,1,2
1,2,,2,,2,,2,,2,,2,,31832,2,1,2
1,2,,2,,2,,2,,2,,2,,31834,2,1,2
1,2,,2,,2,,2,,2,,2,,31837,2,1,2
1,2,,1,2,2,,2,,2,,2,,31838,2,1,2
1,2,,2,,2,,2,,2,,2,,31839,2,1,2
1,2,,2,,2,,2,,2,,2,,31841,3,1,3
2,,,,,,,,,,,,,31842,3,1,3
2,,,,,,,,,,,,,31845,1,1,1
2,,,,,,,,,,,,,31854,2,1,2
1,2,,2,,2,,2,,2,,2,,31855,2,1,2
2,,,,,,,,,,,,,31859,3,1,3
2,,,,,,,,,,,,,31860,3,1,3
1,2,,2,,2,,2,,2,,2,,31861,1,1,1
1,2,,2,,2,,2,,2,,2,,31862,2,1,2
1,2,,2,,2,,2,,2,,2,,31864,1,1,1
1,2,,2,,2,,2,,2,,2,,31865,2,1,2
2,,,,,,,,,,,,,31866,3,1,3
1,2,,2,,2,,2,,2,,2,,31867,1,1,1
1,2,,2,,2,,2,,2,,2,,31868,2,1,2
1,2,,2,,2,,2,,2,,2,,31872,2,1,2
1,2,,2,,2,,2,,2,,2,,31873,2,1,2
1,2,,2,,2,,2,,2,,2,,31874,2,1,2
1,2,,2,,2,,2,,2,,2,,31875,2,1,2
1,2,,2,,2,,2,,2,,2,,31877,2,1,2
1,2,,2,,2,,2,,2,,2,,31880,1,1,1
1,2,,2,,2,,2,,2,,2,,31881,1,1,1
1,2,,2,,2,,2,,2,,2,,31882,2,1,2
1,2,,2,,2,,2,,2,,2,,31883,2,1,2
2,,,,,,,,,,,,,31885,2,1,2
2,,,,,,,,,,,,,31887,4,1,4
2,,,,,,,,,,,,,31889,2,1,2
1,2,,2,,2,,2,,2,,2,,31890,2,1,2
1,2,,1,3,2,,2,,2,,2,,31893,1,1,1
1,2,,2,,2,,2,,2,,2,,31894,2,1,2
1,2,,2,,2,,2,,2,,2,,31897,2,1,2
2,,,,,,,,,,,,,31900,1,1,1
1,2,,1,3,2,,2,,2,,2,,31902,1,1,1
1,2,,2,,2,,2,,2,,2,,31905,2,1,2
1,2,,2,,2,,2,,2,,2,,31912,2,1,2
1,2,,2,,2,,2,,2,,2,,31916,1,1,1
1,2,,2,,2,,2,,2,,2,,31917,1,1,1
2,,,,,,,,,,,,,31918,1,1,1
1,2,,2,,2,,2,,2,,2,,31919,1,1,1
1,2,,2,,2,,2,,2,,2,,31920,2,1,2
1,2,,2,,2,,2,,2,,2,,31929,2,1,2
1,2,,2,,2,,2,,2,,2,,31930,2,1,2
2,,,,,,,,,,,,,31934,3,1,3
1,2,,2,,2,,2,,2,,2,,31936,2,1,2
2,,,,,,,,,,,,,31942,2,1,2
2,,,,,,,,,,,,,31943,1,1,1
1,2,,2,,2,,2,,2,,2,,31948,1,1,1
1,2,,2,,2,,2,,2,,2,,31950,4,1,4
1,2,,2,,2,,2,,2,,2,,31951,1,1,1
1,2,,2,,2,,2,,2,,2,,31956,1,1,1
1,2,,2,,2,,2,,2,,2,,31957,3,1,3
2,,,,,,,,,,,,,31960,2,1,2
2,,,,,,,,,,,,,31965,3,1,3
1,2,,2,,2,,2,,2,,2,,31967,2,1,2
1,2,,2,,2,,2,,2,,2,,31972,1,1,1
1,2,,2,,2,,2,,2,,2,,31973,1,1,1
1,2,,2,,2,,2,,2,,2,,31975,2,1,2
2,,,,,,,,,,,,,31976,3,1,3
1,2,,2,,2,,2,,2,,2,,31979,4,1,4
1,2,,2,,2,,2,,2,,2,,31980,2,1,2
1,2,,2,,2,,2,,2,,2,,31981,2,1,2
1,2,,2,,2,,2,,2,,2,,31982,1,1,1
2,,,,,,,,,,,,,31983,2,1,2
1,2,,2,,2,,2,,2,,2,,31984,1,1,1
2,,,,,,,,,,,,,31985,2,1,2
2,,,,,,,,,,,,,31986,3,1,3
1,2,,2,,2,,2,,2,,2,,31987,1,1,1
2,,,,,,,,,,,,,31988,2,1,2
1,2,,2,,2,,2,,2,,2,,31989,1,1,1
1,2,,2,,2,,2,,2,,2,,31990,3,1,3
2,,,,,,,,,,,,,31992,3,1,3
2,,,,,,,,,,,,,31997,3,1,3
1,2,,1,3,2,,2,,2,,2,,32000,1,1,1
1,2,,2,,2,,2,,2,,2,,32001,2,1,2
1,2,,2,,2,,2,,2,,2,,32005,1,1,1
1,2,,2,,2,,2,,2,,2,,32007,5,1,5
2,,,,,,,,,,,,,32012,1,1,1
1,2,,2,,2,,2,,2,,2,,32016,2,1,2
2,,,,,,,,,,,,,32018,3,1,3
1,2,,2,,2,,2,,2,,2,,32019,2,1,2
1,2,,2,,2,,2,,2,,2,,32023,1,1,1
1,2,,2,,2,,2,,2,,2,,32025,1,1,1
1,2,,2,,2,,2,,2,,2,,32027,2,1,2
1,2,,2,,2,,2,,2,,2,,32029,1,1,1
1,2,,2,,2,,2,,2,,2,,32030,2,1,2
1,2,,2,,2,,2,,2,,2,,32032,2,1,2
1,2,,2,,2,,2,,2,,2,,32035,2,1,2
1,2,,2,,2,,2,,2,,2,,32039,2,1,2
1,2,,2,,2,,2,,2,,2,,32041,3,1,3
2,,,,,,,,,,,,,32042,3,1,3
1,2,,2,,2,,2,,2,,2,,32043,2,1,2
1,2,,2,,2,,2,,2,,2,,32048,1,1,1
2,,,,,,,,,,,,,32052,3,1,3
1,2,,2,,2,,2,,2,,2,,32054,1,1,1
1,2,,2,,2,,2,,2,,2,,32056,1,1,1
1,2,,2,,2,,2,,2,,2,,32057,2,1,2
1,2,,2,,2,,2,,2,,2,,32059,2,1,2
1,2,,2,,2,,2,,2,,2,,32060,1,1,1
1,2,,2,,2,,2,,2,,2,,32061,2,1,2
2,,,,,,,,,,,,,32063,5,1,5
1,2,,2,,2,,2,,2,,2,,32069,1,1,1
1,2,,2,,2,,2,,2,,2,,32070,1,1,1
1,2,,2,,2,,2,,2,,2,,32074,5,1,5
1,2,,2,,2,,2,,2,,2,,32076,1,1,1
1,2,,2,,2,,2,,2,,2,,32077,1,1,1
1,2,,2,,2,,2,,2,,2,,32078,1,1,1
1,2,,2,,2,,2,,2,,2,,32079,1,1,1
1,2,,2,,2,,2,,2,,2,,32080,1,1,1
1,2,,2,,2,,2,,2,,2,,32081,2,1,2
1,2,,2,,2,,2,,2,,2,,32084,2,1,2
1,2,,2,,2,,2,,2,,2,,32087,1,1,1
1,2,,2,,2,,2,,2,,2,,32088,2,1,2
1,2,,2,,2,,2,,2,,2,,32089,2,1,2
1,2,,2,,2,,2,,2,,2,,32090,1,1,1
1,2,,2,,2,,2,,2,,2,,32093,2,1,2
1,2,,2,,2,,2,,2,,2,,32099,1,1,1
2,,,,,,,,,,,,,32101,1,1,1
1,2,,2,,2,,2,,2,,2,,32104,3,1,3
1,2,,2,,2,,2,,2,,2,,32107,4,1,4
1,2,,2,,2,,2,,2,,2,,32109,1,1,1
2,,,,,,,,,,,,,32110,2,1,2
1,2,,2,,2,,2,,2,,2,,32111,2,1,2
1,2,,2,,2,,2,,2,,2,,32112,1,1,1
2,,,,,,,,,,,,,32113,4,1,4
2,,,,,,,,,,,,,32115,3,1,3
1,2,,2,,2,,2,,2,,2,,32118,1,1,1
1,2,,2,,2,,2,,2,,2,,32121,2,1,2
1,2,,2,,2,,2,,2,,2,,32123,2,1,2
2,,,,,,,,,,,,,32129,3,1,3
2,,,,,,,,,,,,,32130,3,1,3
1,2,,2,,2,,2,,2,,2,,32131,1,1,1
1,2,,2,,2,,2,,2,,2,,32132,1,1,1
1,2,,2,,2,,2,,2,,2,,32134,1,1,1
1,2,,2,,2,,2,,2,,2,,32135,1,1,1
2,,,,,,,,,,,,,32137,3,1,3
1,2,,2,,2,,2,,2,,2,,32138,4,1,4
2,,,,,,,,,,,,,32139,3,1,3
2,,,,,,,,,,,,,32140,3,1,3
1,2,,2,,2,,2,,2,,2,,32141,2,1,2
1,2,,2,,2,,2,,2,,2,,32142,8,1,8
1,2,,2,,2,,2,,2,,2,,32145,1,1,1
2,,,,,,,,,,,,,32149,1,1,1
1,2,,2,,2,,2,,2,,2,,32150,1,1,1
1,2,,2,,2,,2,,2,,2,,32151,2,1,2
2,,,,,,,,,,,,,32153,2,1,2
1,2,,2,,2,,2,,2,,2,,32156,1,1,1
2,,,,,,,,,,,,,32158,3,1,3
1,2,,2,,2,,2,,2,,2,,32162,2,1,2
1,2,,2,,2,,2,,2,,2,,32167,2,1,2
1,2,,2,,2,,2,,2,,2,,32168,2,1,2
1,2,,2,,2,,2,,2,,2,,32170,2,1,2
1,2,,1,3,2,,2,,2,,2,,32173,2,1,2
1,2,,2,,2,,2,,2,,2,,32175,2,1,2
1,2,,2,,2,,2,,2,,2,,32176,2,1,2
1,2,,2,,2,,2,,2,,2,,32177,2,1,2
1,2,,2,,2,,2,,2,,2,,32179,1,1,1
2,,,,,,,,,,,,,32180,4,1,4
1,2,,2,,2,,2,,2,,2,,32181,2,1,2
1,2,,2,,2,,2,,2,,2,,32182,4,1,4
1,2,,2,,2,,2,,2,,2,,32183,1,1,1
2,,,,,,,,,,,,,32186,3,1,3
1,2,,2,,2,,2,,2,,2,,32189,1,1,1
1,2,,2,,2,,2,,2,,2,,32190,2,1,2
1,2,,2,,2,,2,,2,,2,,32191,2,1,2
1,2,,1,2,2,,2,,2,,2,,32192,4,1,4
1,2,,2,,2,,2,,2,,2,,32193,4,1,4
1,2,,2,,2,,2,,2,,2,,32195,1,1,1
1,2,,2,,2,,2,,2,,2,,32198,2,1,2
1,2,,2,,2,,2,,2,,2,,32199,1,1,1
2,,,,,,,,,,,,,32200,1,1,1
1,2,,2,,2,,2,,2,,2,,32203,2,1,2
1,2,,2,,2,,2,,2,,2,,32208,1,1,1
1,2,,2,,2,,2,,2,,2,,32209,1,1,1
1,2,,2,,2,,2,,2,,2,,32211,4,1,4
1,2,,2,,2,,2,,2,,2,,32212,1,1,1
2,,,,,,,,,,,,,32214,3,1,3
1,2,,2,,2,,2,,2,,2,,32215,1,1,1
1,2,,2,,2,,2,,2,,2,,32216,2,1,2
1,2,,2,,2,,2,,2,,2,,32217,2,1,2
1,1,2,1,2,2,,2,,2,,2,,32218,1,1,1
1,2,,2,,2,,2,,2,,2,,32222,2,1,2
1,2,,2,,2,,2,,2,,2,,32223,2,1,2
1,2,,2,,2,,2,,2,,2,,32224,2,1,2
1,2,,2,,2,,2,,2,,2,,32225,2,1,2
1,2,,2,,2,,2,,2,,2,,32227,2,1,2
1,2,,2,,2,,2,,2,,2,,32228,2,1,2
1,2,,2,,2,,2,,2,,2,,32229,1,1,1
1,2,,2,,2,,2,,2,,2,,32231,2,1,2
2,,,,,,,,,,,,,32233,4,1,4
1,2,,2,,2,,2,,2,,2,,32234,2,1,2
1,2,,2,,2,,2,,2,,2,,32235,1,1,1
1,2,,2,,2,,2,,2,,2,,32237,2,1,2
1,2,,2,,2,,2,,2,,2,,32238,2,1,2
1,2,,2,,2,,2,,2,,2,,32242,2,1,2
2,,,,,,,,,,,,,32243,2,1,2
2,,,,,,,,,,,,,32244,2,1,2
1,2,,1,2,2,,2,,2,,2,,32247,1,1,1
1,2,,2,,2,,2,,2,,2,,32249,2,1,2
2,,,,,,,,,,,,,32250,2,1,2
1,2,,2,,2,,2,,2,,2,,32252,3,1,3
1,2,,2,,2,,2,,2,,2,,32253,1,1,1
1,2,,2,,2,,2,,2,,2,,32255,2,1,2
1,2,,1,3,2,,2,,2,,2,,32256,1,1,1
1,2,,2,,2,,2,,2,,2,,32258,2,1,2
1,2,,2,,2,,2,,2,,2,,32259,2,1,2
2,,,,,,,,,,,,,32260,1,1,1
1,2,,2,,2,,2,,2,,2,,32261,2,1,2
1,2,,2,,2,,2,,2,,2,,32262,2,1,2
1,2,,2,,2,,2,,2,,2,,32263,2,1,2
1,1,1,2,,2,,2,,2,,2,,32266,1,1,1
1,2,,2,,2,,2,,2,,2,,32267,2,1,2
1,2,,2,,2,,2,,2,,2,,32268,2,1,2
1,2,,2,,2,,2,,2,,2,,32269,2,1,2
2,,,,,,,,,,,,,32271,2,1,2
2,,,,,,,,,,,,,32273,1,1,1
1,2,,2,,2,,2,,2,,2,,32274,1,1,1
1,1,1,2,,2,,2,,2,,2,,32276,2,1,2
1,2,,2,,2,,2,,2,,2,,32280,1,1,1
1,2,,2,,2,,2,,2,,2,,32281,1,1,1
1,2,,2,,2,,2,,2,,2,,32282,2,1,2
1,2,,2,,2,,2,,2,,2,,32284,1,1,1
1,2,,2,,2,,2,,2,,2,,32285,2,1,2
1,2,,2,,2,,2,,2,,2,,32287,1,1,1
1,2,,2,,2,,2,,2,,2,,32288,2,1,2
1,2,,2,,2,,2,,2,,2,,32289,2,1,2
1,2,,2,,2,,2,,2,,2,,32290,3,1,3
1,2,,2,,2,,2,,2,,2,,32292,3,1,3
2,,,,,,,,,,,,,32293,6,1,6
1,2,,2,,2,,2,,2,,2,,32296,2,1,2
1,2,,2,,2,,2,,2,,2,,32298,2,1,2
2,,,,,,,,,,,,,32300,2,1,2
2,,,,,,,,,,,,,32301,1,1,1
2,,,,,,,,,,,,,32302,2,1,2
1,2,,2,,2,,2,,2,,2,,32303,1,1,1
1,1,3,2,,2,,2,,2,,2,,32305,2,1,2
1,2,,2,,2,,2,,2,,2,,32306,2,1,2
2,,,,,,,,,,,,,32310,2,1,2
1,2,,2,,2,,2,,2,,2,,32313,1,1,1
1,2,,2,,2,,2,,2,,2,,32315,1,1,1
1,2,,2,,2,,2,,2,,2,,32316,2,1,2
1,2,,2,,2,,2,,2,,2,,32317,2,1,2
2,,,,,,,,,,,,,32318,2,1,2
1,2,,2,,2,,2,,2,,2,,32320,1,1,1
1,2,,2,,2,,2,,2,,2,,32322,2,1,2
1,2,,2,,2,,2,,2,,2,,32323,2,1,2
1,2,,2,,2,,2,,2,,2,,32324,1,1,1
1,2,,2,,2,,2,,2,,2,,32326,1,1,1
1,2,,2,,2,,2,,2,,2,,32327,2,1,2
1,2,,2,,2,,2,,2,,2,,32328,1,1,1
1,2,,2,,2,,2,,2,,2,,32331,1,1,1
1,2,,2,,2,,2,,2,,2,,32334,2,1,2
1,2,,2,,2,,2,,2,,2,,32338,2,1,2
2,,,,,,,,,,,,,32339,3,1,3
2,,,,,,,,,,,,,32341,2,1,2
1,2,,2,,2,,2,,2,,2,,32345,1,1,1
1,2,,2,,2,,2,,2,,2,,32346,2,1,2
1,2,,2,,2,,2,,2,,2,,32347,2,1,2
1,2,,2,,2,,2,,2,,2,,32348,2,1,2
1,2,,1,3,2,,2,,2,,2,,32350,2,1,2
1,2,,2,,2,,2,,2,,2,,32352,1,1,1
2,,,,,,,,,,,,,32354,1,1,1
1,2,,2,,2,,2,,2,,2,,32355,2,1,2
2,,,,,,,,,,,,,32356,3,1,3
2,,,,,,,,,,,,,32357,4,1,4
1,2,,2,,2,,2,,2,,2,,32359,2,1,2
1,2,,2,,2,,2,,2,,2,,32360,2,1,2
1,2,,2,,2,,2,,2,,2,,32361,2,1,2
2,,,,,,,,,,,,,32365,3,1,3
1,2,,2,,2,,2,,2,,2,,32367,2,1,2
1,2,,2,,2,,2,,2,,2,,32368,3,1,3
1,2,,2,,2,,2,,2,,2,,32369,1,1,1
1,2,,2,,2,,2,,2,,2,,32371,2,1,2
1,2,,2,,2,,2,,2,,2,,32378,1,1,1
1,2,,2,,2,,2,,2,,2,,32379,2,1,2
1,2,,2,,2,,2,,2,,2,,32380,4,1,4
1,2,,2,,2,,2,,2,,2,,32382,2,1,2
2,,,,,,,,,,,,,32385,1,1,1
1,2,,2,,2,,2,,2,,2,,32386,2,1,2
2,,,,,,,,,,,,,32387,2,1,2
1,2,,2,,2,,2,,2,,2,,32388,2,1,2
2,,,,,,,,,,,,,32389,4,1,4
2,,,,,,,,,,,,,32391,1,1,1
2,,,,,,,,,,,,,32392,1,1,1
2,,,,,,,,,,,,,32394,2,1,2
1,2,,2,,2,,2,,2,,2,,32395,2,1,2
1,2,,2,,2,,2,,2,,2,,32397,2,1,2
1,2,,2,,2,,2,,2,,2,,32400,1,1,1
1,2,,2,,2,,2,,2,,2,,32403,2,1,2
1,2,,2,,2,,2,,2,,2,,32406,1,1,1
2,,,,,,,,,,,,,32407,2,1,2
1,2,,2,,2,,2,,2,,2,,32408,2,1,2
2,,,,,,,,,,,,,32410,3,1,3
2,,,,,,,,,,,,,32412,2,1,2
1,2,,2,,2,,2,,2,,2,,32413,1,1,1
1,2,,2,,2,,2,,2,,2,,32414,2,1,2
1,2,,1,2,2,,2,,2,,2,,32415,2,1,2
2,,,,,,,,,,,,,32416,1,1,1
1,2,,2,,2,,2,,2,,2,,32418,2,1,2
1,2,,2,,2,,2,,2,,2,,32421,2,1,2
2,,,,,,,,,,,,,32426,4,1,4
1,2,,2,,2,,2,,2,,2,,32429,1,1,1
1,2,,2,,2,,2,,2,,2,,32430,2,1,2
1,2,,2,,2,,2,,2,,2,,32431,1,1,1
2,,,,,,,,,,,,,32432,1,1,1
1,2,,2,,2,,2,,2,,2,,32433,3,1,3
1,2,,2,,2,,2,,2,,2,,32434,2,1,2
1,2,,2,,2,,2,,2,,2,,32439,2,1,2
1,2,,2,,2,,2,,2,,2,,32443,1,1,1
1,2,,2,,2,,2,,2,,2,,32444,5,1,5
1,2,,2,,2,,2,,2,,2,,32445,1,1,1
2,,,,,,,,,,,,,32447,3,1,3
2,,,,,,,,,,,,,32448,3,1,3
1,2,,2,,2,,2,,2,,2,,32451,11,1,11
1,2,,2,,2,,2,,2,,2,,32453,3,1,3
2,,,,,,,,,,,,,32459,1,1,1
1,2,,2,,2,,2,,2,,2,,32466,2,1,2
2,,,,,,,,,,,,,32468,2,1,2
2,,,,,,,,,,,,,32470,2,1,2
1,2,,2,,2,,2,,2,,2,,32473,1,1,1
2,,,,,,,,,,,,,32481,3,1,3
1,2,,2,,2,,2,,2,,2,,32487,2,1,2
1,2,,2,,2,,2,,2,,2,,32488,1,1,1
1,2,,2,,2,,2,,2,,2,,32490,2,1,2
1,2,,2,,2,,2,,2,,2,,32491,2,1,2
1,2,,2,,2,,2,,2,,2,,32492,1,1,1
1,2,,2,,2,,2,,2,,2,,32493,2,1,2
1,2,,2,,2,,2,,2,,2,,32494,2,1,2
1,2,,2,,2,,2,,2,,2,,32495,1,1,1
1,2,,2,,2,,2,,2,,2,,32497,1,1,1
1,2,,2,,2,,2,,2,,2,,32499,1,1,1
1,2,,2,,2,,2,,2,,2,,32505,2,1,2
1,2,,2,,2,,2,,2,,2,,32506,3,1,3
1,2,,2,,2,,2,,2,,2,,32510,1,1,1
1,1,3,2,,2,,2,,2,,2,,32511,1,1,1
1,2,,2,,2,,2,,2,,2,,32513,2,1,2
2,,,,,,,,,,,,,32514,1,1,1
2,,,,,,,,,,,,,32515,6,1,6
2,,,,,,,,,,,,,32516,3,1,3
1,2,,2,,2,,2,,2,,2,,32517,3,1,3
1,2,,2,,2,,2,,2,,2,,32521,2,1,2
1,2,,2,,2,,2,,2,,2,,32524,2,1,2
1,2,,2,,2,,2,,2,,2,,32526,2,1,2
1,2,,2,,2,,2,,2,,2,,32527,2,1,2
1,2,,2,,2,,2,,2,,2,,32528,2,1,2
2,,,,,,,,,,,,,32530,1,1,1
1,2,,2,,2,,2,,2,,2,,32532,2,1,2
1,2,,2,,2,,2,,2,,2,,32533,1,1,1
1,2,,2,,2,,2,,2,,2,,32534,2,1,2
2,,,,,,,,,,,,,32535,1,1,1
1,2,,2,,2,,2,,2,,2,,32537,2,1,2
1,2,,2,,2,,2,,2,,2,,32538,4,1,4
2,,,,,,,,,,,,,32540,2,1,2
1,2,,2,,2,,2,,2,,2,,32542,1,1,1
1,2,,2,,2,,2,,2,,2,,32543,1,1,1
1,2,,2,,2,,2,,2,,2,,32545,2,1,2
1,2,,1,3,2,,2,,2,,2,,32547,1,1,1
1,2,,2,,2,,2,,2,,2,,32548,1,1,1
1,2,,2,,2,,2,,2,,2,,32550,1,1,1
1,2,,2,,2,,2,,2,,2,,32552,2,1,2
2,,,,,,,,,,,,,32553,3,1,3
1,2,,2,,2,,2,,2,,2,,32557,1,1,1
1,2,,2,,2,,2,,2,,2,,32559,2,1,2
1,2,,1,2,2,,2,,2,,2,,32560,2,1,2
1,2,,2,,2,,2,,2,,2,,32565,2,1,2
