R_01,R_02,R_03,R_04,R_05,R_06,R_07,R_08_A,R_08_B,R_08_C,R_08_D,R_09,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
2,,0,,2,2,2,9,9,9,9,2,7246,3,1,3
2,,0,,1,2,2,9,2,9,9,2,7247,3,1,3
2,,1,2,2,1,1,9,1,9,9,2,7250,3,1,3
2,,0,,1,2,2,9,2,9,9,2,7253,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7254,1,1,1
2,,0,,2,2,2,9,9,9,9,9,7257,1,1,1
2,,0,,2,1,9,9,2,9,9,2,7258,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7259,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7261,2,1,2
1,2,0,,2,2,2,9,9,9,9,2,7262,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7263,2,1,2
2,,0,,2,2,2,2,2,9,9,2,7265,4,1,4
2,,0,,2,2,2,9,9,9,9,2,7266,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7267,2,1,2
1,2,0,,1,1,9,9,9,9,9,2,7269,3,1,3
2,,0,,1,1,2,2,9,9,9,2,7270,4,1,4
2,,0,,1,1,1,9,2,9,9,2,7271,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7275,1,1,1
2,,0,,2,2,2,9,1,9,9,2,7279,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7282,2,1,2
2,,0,,1,2,2,9,2,9,9,2,7283,2,1,2
2,,0,,2,2,2,1,2,9,9,2,7284,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7285,1,1,1
2,,1,2,1,2,9,9,2,2,9,2,7286,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7289,2,1,2
2,,0,,1,1,9,9,2,9,9,2,7290,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7292,4,1,4
2,,0,,2,2,2,9,2,9,9,2,7293,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7295,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7296,1,1,1
2,,0,,2,2,1,9,2,9,9,2,7297,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7298,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7301,1,1,1
2,,0,,1,1,2,2,2,9,9,2,7302,3,1,3
2,,0,,2,1,9,9,2,9,9,2,7303,1,1,1
2,,0,,1,1,1,2,9,9,9,2,7304,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7305,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7306,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7307,3,1,3
2,,0,,1,1,2,9,2,9,9,2,7308,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7309,1,1,1
2,,0,,2,2,2,2,2,9,9,2,7310,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7312,1,1,1
2,,0,,1,2,2,9,9,9,9,2,7314,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7315,2,1,2
2,,0,,1,2,9,9,2,9,9,1,7316,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7319,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7321,2,1,2
2,,0,,1,2,2,9,9,9,9,2,7322,1,1,1
1,2,0,,1,1,1,9,2,9,9,2,7323,4,1,4
2,,0,,2,2,2,9,9,9,9,2,7325,1,1,1
2,,1,2,1,1,2,9,9,9,9,2,7326,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7328,2,1,2
2,,2,2,2,2,2,9,2,9,9,2,7330,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7333,2,1,2
2,,0,,1,1,1,9,9,9,9,2,7335,3,1,3
2,,0,,1,2,2,9,2,9,9,2,7336,1,1,1
2,,0,,2,2,1,9,9,9,9,2,7339,2,1,2
2,,0,,2,2,9,9,9,9,9,2,7342,2,1,2
2,,0,,9,2,9,9,2,9,9,2,7343,2,1,2
2,,0,,2,2,9,9,2,9,9,2,7344,3,1,3
2,,0,,2,2,2,9,9,9,9,2,7345,1,1,1
2,,15,2,1,1,2,2,2,9,9,2,7346,2,1,2
2,,0,,1,1,9,9,9,9,9,9,7351,3,1,3
2,,0,,2,1,1,9,2,9,9,2,7353,1,1,1
2,,0,,1,1,1,9,2,9,9,9,7355,4,1,4
2,,0,,1,1,1,9,2,9,9,2,7357,2,1,2
2,,2,2,1,1,1,9,2,9,9,2,7358,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7364,1,1,1
2,,0,,1,1,1,9,9,9,9,2,7366,2,1,2
1,2,0,,1,1,1,9,2,9,9,2,7370,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7371,4,1,4
2,,0,,1,1,2,9,2,9,9,2,7372,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7374,1,1,1
2,,0,,1,2,1,9,2,9,9,2,7376,1,1,1
2,,0,,2,1,1,9,9,9,9,2,7378,1,1,1
1,2,0,,2,1,9,9,2,9,9,2,7380,1,1,1
2,,0,,2,1,9,9,9,9,9,2,7383,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7386,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7389,4,1,4
2,,0,,1,1,1,9,2,9,9,2,7393,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7394,1,1,1
2,,0,,2,2,2,1,2,9,9,2,7396,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7397,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7400,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7402,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7403,1,1,1
2,,0,,2,1,2,9,2,9,9,2,7405,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7406,1,1,1
2,,1,2,1,1,1,9,2,9,9,2,7407,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7410,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7411,2,1,2
2,,0,,1,1,2,9,2,9,9,2,7412,1,1,1
1,2,0,,1,2,2,9,2,9,9,2,7414,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7415,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7417,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7418,1,1,1
2,,0,,2,1,1,9,2,9,9,2,7419,1,1,1
2,,3,2,2,2,2,9,9,9,9,2,7422,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7423,2,1,2
2,,0,,2,1,2,9,9,9,9,2,7424,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7428,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7431,5,1,5
2,,2,2,1,1,1,9,2,9,9,2,7433,2,1,2
2,,0,,9,2,9,9,2,9,9,9,7437,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7438,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7439,3,1,3
2,,0,,9,2,2,1,1,9,9,2,7443,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7446,4,1,4
2,,0,,2,2,2,9,9,9,9,2,7449,3,1,3
2,,0,,2,2,2,9,9,9,9,2,7450,1,1,1
2,,0,,1,1,9,9,2,9,9,9,7451,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7452,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7456,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7466,2,1,2
2,,3,2,1,1,9,1,9,9,9,2,7467,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7469,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7471,1,1,1
2,,0,,1,1,1,9,9,9,9,2,7472,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7474,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7476,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7481,1,1,1
2,,28,2,1,2,2,9,9,9,9,2,7485,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7487,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7488,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7490,2,1,2
2,,0,,2,2,2,2,2,9,9,2,7493,4,1,4
2,,0,,2,1,9,9,9,9,9,2,7497,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7498,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7499,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7507,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7509,1,1,1
2,,0,,2,2,2,1,2,9,9,2,7510,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7516,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7517,2,1,2
2,,2,2,1,2,2,2,2,9,9,2,7518,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7519,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7523,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7525,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7526,5,1,5
2,,0,,1,1,2,2,2,2,9,2,7527,3,1,3
2,,0,,2,2,2,9,9,9,9,2,7528,2,1,2
2,,0,,2,2,2,9,2,9,9,9,7529,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7530,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7533,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7534,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7535,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7536,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7537,2,1,2
2,,0,,1,2,2,9,1,9,9,2,7538,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7539,4,1,4
1,2,0,,2,2,2,9,9,9,9,2,7541,2,1,2
2,,5,2,2,2,2,9,2,9,9,2,7543,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7545,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7546,1,1,1
2,,0,,2,2,2,2,2,9,9,2,7547,3,1,3
2,,0,,1,2,2,9,2,9,9,2,7548,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7549,2,1,2
2,,1,2,2,2,2,9,2,9,9,2,7550,4,1,4
2,,0,,2,1,2,9,9,9,9,2,7551,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7557,3,1,3
2,,0,,1,1,2,1,2,2,9,1,7559,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7561,2,1,2
2,,0,,1,1,1,9,2,9,9,2,7568,4,1,4
1,1,7,1,2,1,9,2,2,2,2,2,7572,1,1,1
2,,1,2,2,2,2,9,9,9,9,2,7575,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7579,2,1,2
2,,0,,1,1,2,9,9,9,9,2,7582,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7588,1,1,1
2,,0,,1,2,9,9,9,9,9,2,7590,1,1,1
2,,0,,1,1,1,9,9,9,9,2,7592,1,1,1
2,,0,,2,2,9,9,9,9,9,9,7595,2,1,2
1,1,0,,2,2,2,1,9,9,9,2,7596,5,1,5
2,,0,,1,1,2,1,2,9,9,2,7597,1,1,1
1,1,0,,1,1,9,9,2,9,9,2,7598,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7599,1,1,1
2,,0,,1,1,1,9,9,9,9,2,7601,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7603,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7607,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7609,3,1,3
2,,0,,1,2,2,9,9,9,9,2,7610,2,1,2
2,,0,,1,1,9,9,2,9,9,2,7611,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7612,2,1,2
2,,0,,1,2,9,9,2,9,9,2,7613,2,1,2
2,,0,,1,1,2,9,2,9,9,2,7614,2,1,2
2,,0,,1,1,1,9,9,9,9,2,7615,1,1,1
2,,0,,1,1,9,9,2,9,9,2,7616,2,1,2
2,,0,,1,1,1,9,9,9,9,2,7618,1,1,1
2,,0,,1,2,9,9,2,9,9,2,7619,3,1,3
2,,0,,1,2,9,9,2,9,9,2,7621,1,1,1
2,,0,,1,2,9,9,9,9,9,2,7623,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7624,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7626,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7628,2,1,2
2,,0,,1,1,1,9,2,9,9,2,7631,3,1,3
2,,0,,2,2,2,9,9,9,9,9,7632,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7634,1,1,1
2,,0,,1,1,1,9,1,9,9,2,7641,2,1,2
2,,8,2,2,2,2,9,9,9,9,2,7643,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7644,2,1,2
2,,1,2,2,2,2,1,9,9,9,2,7646,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7647,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7648,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7649,4,1,4
2,,0,,2,2,2,9,2,9,9,2,7651,1,1,1
2,,0,,1,1,2,9,2,9,9,9,7652,5,1,5
2,,3,2,1,1,1,9,9,9,9,9,7653,1,1,1
2,,7,2,2,2,2,9,9,9,9,2,7654,1,1,1
2,,0,,1,1,2,9,1,9,9,2,7655,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7656,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7659,3,1,3
2,,0,,2,2,9,9,9,9,9,9,7661,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7668,1,1,1
2,,2,2,2,2,2,1,2,9,9,2,7670,4,1,4
2,,0,,1,1,9,9,2,9,9,2,7672,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7673,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7674,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7676,1,1,1
1,2,0,,1,2,2,9,1,9,9,2,7680,1,1,1
2,,0,,1,1,1,9,2,9,9,9,7682,3,1,3
2,,0,,2,2,2,9,9,9,9,2,7685,1,1,1
2,,0,,1,2,2,2,1,9,9,2,7687,2,1,2
2,,0,,9,2,9,9,2,9,9,2,7691,3,1,3
2,,5,2,1,1,2,9,2,9,9,2,7693,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7694,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7698,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7701,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7702,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7706,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7707,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7709,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7711,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7715,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7716,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7717,1,1,1
2,,0,,1,1,1,9,9,9,9,2,7718,1,1,1
2,,0,,1,1,9,9,2,9,9,2,7720,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7721,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7722,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7724,2,1,2
2,,0,,1,2,2,9,9,2,9,2,7727,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7730,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7731,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7733,2,1,2
2,,0,,2,2,2,1,9,9,9,2,7734,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7737,3,1,3
2,,0,,1,2,2,2,2,9,9,1,7747,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7749,2,1,2
2,,0,,2,2,2,1,2,2,2,2,7750,2,1,2
2,,0,,1,2,2,9,9,9,9,2,7751,3,1,3
2,,0,,1,1,1,9,2,9,9,2,7756,3,1,3
2,,0,,1,1,1,9,9,9,9,2,7757,1,1,1
2,,0,,1,2,2,9,9,9,9,2,7758,2,1,2
2,,8,2,2,2,2,9,2,9,9,2,7760,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7761,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7762,3,1,3
2,,0,,1,1,2,2,2,9,9,2,7764,3,1,3
2,,0,,2,1,1,9,2,9,9,2,7767,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7768,4,1,4
2,,0,,2,2,2,9,9,9,9,2,7769,1,1,1
2,,0,,2,2,9,9,9,9,9,2,7770,3,1,3
2,,0,,2,1,2,9,1,9,9,2,7771,1,1,1
2,,0,,1,2,2,9,1,9,9,2,7773,1,1,1
2,,0,,1,1,1,1,2,9,9,2,7777,3,1,3
2,,0,,9,2,9,9,9,9,9,2,7780,1,1,1
2,,0,,1,2,2,9,9,9,9,9,7781,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7783,1,1,1
2,,0,,1,1,9,9,2,9,9,2,7785,1,1,1
2,,1,2,2,2,2,9,9,9,9,2,7786,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7788,2,1,2
2,,0,,2,2,1,9,9,9,9,2,7795,2,1,2
2,,0,,1,1,1,9,9,9,9,2,7796,2,1,2
2,,0,,2,1,2,1,2,9,9,1,7798,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7801,4,1,4
2,,0,,1,1,9,9,2,9,9,2,7805,5,1,5
2,,0,,2,2,2,9,2,9,9,2,7811,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7812,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7814,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7816,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7823,2,1,2
2,,0,,2,2,9,9,2,9,9,2,7824,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7825,3,1,3
2,,5,2,1,1,2,9,9,9,9,2,7828,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7830,1,1,1
2,,0,,1,1,9,9,2,9,9,2,7832,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7836,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7838,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7842,4,1,4
2,,0,,2,2,2,9,2,9,9,2,7846,1,1,1
1,2,30,2,1,1,1,9,9,9,9,2,7847,2,1,2
2,,0,,1,2,1,9,9,9,9,2,7848,5,1,5
2,,0,,2,2,2,9,9,9,9,2,7851,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7852,3,1,3
2,,0,,2,2,2,2,2,9,9,2,7853,3,1,3
2,,0,,1,2,1,9,2,9,9,2,7856,2,1,2
2,,0,,2,1,2,9,2,9,9,2,7864,3,1,3
2,,0,,1,1,1,9,2,9,9,2,7866,2,1,2
2,,0,,2,2,2,9,1,9,9,2,7867,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7870,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7873,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7874,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7879,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7880,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7883,1,1,1
1,2,0,,1,1,9,9,2,9,9,2,7886,2,1,2
2,,0,,1,2,2,9,2,9,9,2,7888,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7892,2,1,2
2,,0,,1,1,1,9,9,9,9,2,7893,1,1,1
2,,2,2,1,1,1,9,9,9,9,9,7894,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7898,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7901,2,1,2
2,,0,,2,2,2,2,2,9,9,2,7902,1,1,1
2,,0,,1,1,1,9,2,9,9,9,7904,1,1,1
1,2,0,,1,1,1,9,9,9,9,2,7906,1,1,1
1,2,15,2,1,1,1,9,2,9,9,2,7907,2,1,2
2,,0,,1,1,9,2,2,2,9,2,7909,1,1,1
1,2,0,,1,1,1,9,2,9,9,2,7911,2,1,2
2,,0,,1,1,1,9,2,9,9,2,7914,3,1,3
2,,0,,1,1,2,9,2,9,9,2,7917,2,1,2
2,,0,,1,1,1,9,2,9,9,2,7919,1,1,1
2,,0,,2,2,2,2,2,9,9,2,7921,2,1,2
2,,8,2,2,2,2,9,9,9,9,2,7923,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7924,3,1,3
2,,0,,1,1,1,9,2,9,9,2,7926,2,1,2
2,,0,,2,2,2,2,9,9,9,2,7927,1,1,1
2,,0,,2,2,2,9,2,9,9,2,7928,2,1,2
2,,0,,1,2,2,2,2,9,9,2,7929,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7931,1,1,1
2,,0,,2,2,2,2,2,9,9,2,7932,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7933,1,1,1
2,,0,,1,2,1,9,2,9,9,2,7934,2,1,2
2,,0,,2,1,2,9,2,9,9,1,7937,1,1,1
2,,0,,2,2,2,9,9,9,9,2,7939,1,1,1
2,,0,,1,1,9,9,2,9,9,9,7941,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7942,1,1,1
2,,0,,1,1,1,9,2,9,9,2,7943,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7946,1,1,1
2,,0,,1,2,2,2,2,9,9,2,7950,1,1,1
2,,0,,1,1,2,9,2,9,9,2,7952,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7955,2,1,2
2,,0,,2,2,2,9,9,9,9,2,7956,1,1,1
2,,0,,2,2,2,9,9,9,9,9,7958,4,1,4
2,,0,,1,1,1,9,2,9,9,2,7959,1,1,1
2,,3,2,1,1,2,9,9,9,9,2,7965,2,1,2
2,,0,,2,2,9,9,9,9,9,2,7967,2,1,2
1,2,0,,1,1,1,9,2,9,9,2,7971,1,1,1
2,,7,2,2,2,2,9,2,9,9,2,7972,1,1,1
2,,0,,1,2,2,9,2,9,9,2,7980,4,1,4
2,,0,,2,2,2,9,2,9,9,2,7981,3,1,3
2,,0,,1,2,1,9,2,9,9,2,7984,1,1,1
2,,0,,2,2,2,1,1,9,9,1,7985,3,1,3
2,,0,,2,2,2,9,2,9,9,2,7987,2,1,2
2,,0,,2,2,2,9,2,9,9,2,7988,2,1,2
2,,0,,1,1,1,9,2,2,9,2,7989,1,1,1
2,,0,,1,1,2,2,2,9,9,2,7992,3,1,3
2,,0,,1,1,1,9,2,9,9,2,7993,2,1,2
2,,2,2,1,1,1,9,9,9,9,2,7995,3,1,3
2,,0,,1,1,1,9,9,9,9,2,7997,5,1,5
2,,3,2,2,1,2,9,2,9,9,2,7998,1,1,1
2,,0,,1,1,2,9,9,9,9,2,7999,2,1,2
2,,0,,2,2,2,9,2,9,9,2,8003,2,1,2
2,,0,,1,1,2,9,2,9,9,2,8004,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8005,1,1,1
2,,0,,1,2,2,9,9,9,9,2,8007,1,1,1
2,,0,,1,1,9,9,2,9,9,2,8010,2,1,2
2,,12,2,1,2,9,9,9,9,9,2,8011,2,1,2
2,,0,,1,2,2,2,2,9,9,2,8012,1,1,1
1,2,0,,1,2,9,1,2,9,9,2,8013,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8015,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8016,1,1,1
2,,0,,1,1,1,9,2,9,9,2,8017,1,1,1
2,,1,2,1,1,9,9,9,9,9,2,8018,2,1,2
2,,0,,2,1,2,9,2,9,9,2,8021,1,1,1
2,,0,,1,2,2,9,2,9,9,2,8026,4,1,4
2,,0,,2,2,2,9,9,9,9,2,8028,1,1,1
2,,0,,1,1,1,9,9,9,9,2,8030,1,1,1
2,,0,,2,2,2,1,2,9,9,2,8032,1,1,1
2,,1,2,1,1,2,9,9,9,9,2,8033,1,1,1
2,,10,2,1,1,9,2,2,2,2,2,8034,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8035,1,1,1
2,,0,,1,1,9,9,2,9,9,2,8036,1,1,1
2,,3,2,2,2,2,9,2,9,9,2,8038,3,1,3
2,,0,,1,1,1,9,9,9,9,2,8039,3,1,3
2,,0,,2,2,2,9,2,9,9,2,8040,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8042,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8045,2,1,2
2,,0,,1,1,1,9,2,9,9,2,8048,2,1,2
2,,0,,2,2,2,9,2,9,9,2,8050,1,1,1
2,,0,,1,1,1,9,9,9,9,2,8052,1,1,1
2,,0,,1,2,2,2,2,9,9,2,8056,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8057,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8058,1,1,1
2,,0,,2,2,2,9,2,2,9,2,8059,2,1,2
2,,6,2,2,2,2,9,2,9,9,2,8060,1,1,1
2,,0,,1,2,9,9,9,9,9,2,8064,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8066,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8067,1,1,1
2,,0,,1,2,2,9,9,9,9,2,8068,1,1,1
2,,0,,1,2,9,9,2,9,9,2,8070,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8072,1,1,1
2,,0,,1,2,2,9,2,9,9,2,8073,1,1,1
2,,2,2,1,1,9,9,2,9,9,2,8075,1,1,1
2,,0,,1,1,1,9,2,9,9,2,8076,2,1,2
2,,0,,2,2,2,9,2,9,9,2,8081,1,1,1
2,,5,2,2,2,2,9,9,9,9,2,8082,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8083,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8084,1,1,1
2,,0,,1,1,1,9,1,9,9,2,8085,3,1,3
2,,0,,2,2,9,9,9,9,9,2,8090,4,1,4
2,,0,,1,1,2,2,9,9,9,2,8095,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8097,1,1,1
2,,0,,1,1,1,9,2,9,9,9,8101,3,1,3
2,,0,,2,2,2,2,2,9,9,2,8102,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8105,2,1,2
2,,0,,2,2,2,9,9,9,9,2,8106,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8107,1,1,1
2,,0,,1,2,2,9,9,9,9,2,8110,2,1,2
2,,0,,2,2,2,9,2,9,9,2,8112,3,1,3
2,,0,,1,1,1,9,2,9,9,2,8114,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8116,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8117,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8118,1,1,1
2,,0,,2,2,2,2,2,9,9,2,8123,1,1,1
2,,0,,1,2,9,2,2,2,9,2,8125,1,1,1
1,2,0,,2,1,1,2,2,9,9,2,8126,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8129,5,1,5
2,,0,,2,2,1,9,2,9,9,2,8130,2,1,2
2,,0,,2,2,2,9,9,9,9,2,8133,2,1,2
2,,0,,9,2,9,9,9,9,9,2,8134,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8135,1,1,1
2,,0,,1,1,2,9,9,9,9,2,8139,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8141,1,1,1
2,,0,,1,1,9,9,2,9,9,2,8142,1,1,1
2,,0,,1,1,1,9,2,9,9,2,8145,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8146,1,1,1
2,,0,,2,1,2,9,2,9,9,2,8147,1,1,1
2,,0,,2,2,1,2,2,9,9,9,8148,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8151,3,1,3
2,,0,,1,1,2,9,2,9,9,2,8152,1,1,1
2,,0,,2,2,2,1,2,9,9,2,8153,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8154,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8155,1,1,1
2,,0,,2,2,2,9,2,9,9,2,8157,3,1,3
2,,0,,1,1,2,9,9,9,9,2,8158,4,1,4
2,,0,,1,1,1,9,2,9,9,2,8159,1,1,1
2,,0,,2,2,2,9,9,9,9,2,8163,1,1,1
