Q_01_A,Q_01_B,Q_01_C,Q_01_D,Q_02,Q_03,Q_04,Q_05_A,Q_05_B,Q_05_C,Q_05_D,Q_05_E,Q_05_F,Q_05_G,Q_05_H,Q_05_I,Q_05_J,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,Q_01_E
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7284,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7286,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7290,2,1,2,
,,,2,2,,,2,1,1,4,4,1,1,1,1,1,7292,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,4,1,1,7293,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7295,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7296,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7297,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7298,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7299,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7300,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7301,1,1,1,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7302,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7303,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7304,1,1,1,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7305,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7306,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7307,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,7308,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7310,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7312,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,7316,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7319,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7323,4,1,4,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,7329,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7330,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7331,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7333,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,7336,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7338,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7343,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7344,3,1,3,
,,,2,2,,,1,3,1,1,1,1,1,1,1,1,7346,2,1,2,
,,,2,9,,,1,1,1,1,2,1,1,1,1,2,7348,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7350,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7353,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7354,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7355,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7357,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7358,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7359,6,1,6,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7364,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7365,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7367,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7369,2,1,2,
,,,2,2,,,2,2,1,1,1,1,1,1,1,1,7370,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7372,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7374,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,7376,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7377,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7379,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7380,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7381,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7386,1,1,1,
,,,2,2,,,2,1,1,1,2,1,1,3,1,1,7387,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7388,6,1,6,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7390,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7393,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7394,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,7395,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7396,1,1,1,
,,,2,2,,,2,1,1,1,2,1,1,1,1,1,7397,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7399,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7402,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7405,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7406,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,2,1,2,7407,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7410,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,7412,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,2,4,2,7413,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7414,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7417,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7418,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7419,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7420,2,1,2,
,,,2,2,,,3,2,1,1,1,1,1,1,1,2,7425,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7427,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7429,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7430,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7433,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7436,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7437,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7439,3,1,3,
1,,,,2,,,1,1,1,2,4,1,1,1,1,1,7441,1,1,1,
,,,2,1,3,1,1,1,1,1,1,1,1,1,1,1,7443,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7444,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7445,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7446,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7451,1,1,1,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7452,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7453,3,1,3,
,,,2,2,,,2,1,1,1,2,1,1,1,1,1,7456,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,7457,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7459,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7465,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7466,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7467,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7469,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7474,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7476,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7481,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7482,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7486,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7487,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7488,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7490,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7491,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7492,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7493,4,1,4,
,,,2,2,,,2,1,1,1,1,1,1,1,1,4,7496,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7498,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7500,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7502,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,7504,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7507,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7508,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7509,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7510,1,1,1,
,1,,,2,,,2,1,1,1,1,1,1,1,1,2,7512,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7513,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7516,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7517,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7518,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7519,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,7521,3,1,3,
,,,2,2,,,1,1,1,1,3,1,2,3,1,4,7523,2,1,2,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,7527,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7529,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,7530,1,1,1,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,7532,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7533,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7535,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,7536,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7537,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7538,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7540,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7543,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,2,1,2,7544,4,1,4,
,,,2,2,,,1,1,1,1,1,1,2,1,1,1,7545,1,1,1,
,,,2,2,,,1,1,1,4,1,1,1,1,1,1,7547,3,1,3,
,,,2,2,,,2,1,1,2,1,1,1,1,1,2,7548,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7550,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7552,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7553,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7558,3,1,3,
1,,,,2,,,4,1,1,1,1,1,1,1,1,1,7559,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,2,1,7560,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7561,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7564,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7568,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7569,2,1,2,
1,1,1,,2,,,1,4,2,4,3,4,1,1,1,1,7572,1,1,1,
,,1,,2,,,1,1,1,1,1,1,1,1,1,1,7579,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,3,1,4,7581,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7586,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7587,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7596,5,1,5,
1,,,,2,,,4,1,1,1,1,1,1,3,1,1,7597,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7598,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,1,1,1,7599,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7607,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7611,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7612,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7613,2,1,2,
,,,2,2,,,4,1,1,1,1,1,1,3,1,1,7614,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7616,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7617,4,1,4,
,,,2,2,,,1,1,1,1,3,1,1,1,1,4,7619,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7621,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7625,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,2,1,1,7626,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,7627,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7628,2,1,2,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,7631,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7633,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7634,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7636,1,1,1,
,,,2,1,4,,1,1,1,1,4,1,1,2,1,1,7639,3,1,3,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,7640,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7641,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,3,1,1,7644,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7646,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7647,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7648,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7649,4,1,4,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,7651,1,1,1,
,,,2,2,,,3,1,1,1,2,1,1,1,1,1,7652,5,1,5,
,,,2,9,,,1,1,1,2,1,1,1,1,1,1,7655,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7663,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7666,2,1,2,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,7667,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7670,4,1,4,
,,,2,2,,,1,1,1,2,1,1,2,2,1,1,7671,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7672,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,7674,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7676,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7679,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7680,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7681,9,1,9,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,7682,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,7687,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7688,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7689,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7691,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,7693,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7694,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7695,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,7698,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,7700,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,2,3,3,7702,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7707,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,2,7710,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7711,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7712,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7713,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7715,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,3,1,1,7720,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7722,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7724,2,1,2,
,1,,,2,,,1,1,1,1,2,1,1,1,1,3,7726,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7727,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7731,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7732,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7734,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7737,3,1,3,
,,,2,2,,,1,1,4,1,2,2,1,3,1,4,7740,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7741,1,1,1,
1,,,,2,,,1,1,1,1,1,1,1,1,1,1,7747,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7748,2,1,2,
,1,,,2,,,1,2,1,1,1,1,1,1,1,1,7749,2,1,2,
,,,2,2,,,1,1,1,1,1,2,1,1,1,1,7750,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7755,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7756,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7760,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7762,3,1,3,
,,,2,2,,,3,1,1,2,2,1,1,1,1,1,7764,3,1,3,
,,,2,2,,,2,1,1,1,1,1,2,1,1,1,7767,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,2,7771,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7772,2,1,2,
,1,,,1,4,,1,1,3,1,1,1,1,1,1,1,7773,1,1,1,
,,,2,2,,,3,1,2,1,1,1,1,1,1,3,7774,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7775,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7777,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7784,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7785,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7790,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7797,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7798,2,1,2,
,,,2,2,,,1,1,1,1,1,2,3,1,1,4,7799,9,1,9,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7801,4,1,4,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7803,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7805,5,1,5,
,,,2,9,,,2,1,1,1,1,1,1,1,1,1,7811,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,7817,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7818,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7819,2,1,2,
,1,,,2,,,1,1,1,1,1,1,1,1,1,2,7820,1,1,1,
,,,2,2,,,1,1,1,1,1,2,1,2,1,1,7823,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7824,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,2,4,7832,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7833,2,1,2,
,,,2,2,,,4,1,1,1,1,4,4,1,1,1,7834,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7836,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7837,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7839,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7842,4,1,4,
,,,2,2,,,2,2,1,1,2,1,1,1,1,1,7843,5,1,5,
,,,2,2,,,4,1,1,1,2,1,1,2,1,1,7844,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,7846,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7849,3,1,3,
,,,2,2,,,2,1,1,2,1,1,1,2,1,1,7853,3,1,3,
,,,2,2,,,2,1,2,1,1,1,1,1,1,1,7854,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7855,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7856,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7859,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7860,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7863,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7864,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7865,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7866,2,1,2,
,1,,,2,,,1,1,1,2,2,1,1,1,1,1,7867,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,7873,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7874,2,1,2,
,,1,,1,2,2,1,1,1,1,2,1,2,4,1,4,7877,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7878,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7879,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7880,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7882,3,1,3,
,,,2,2,,,1,1,2,1,2,1,1,1,1,1,7883,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,2,1,7885,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7886,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7888,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7889,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7890,3,1,3,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,7892,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7898,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7902,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,4,1,4,7903,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7904,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7907,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7908,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,7909,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7911,2,1,2,
,,,2,2,,,2,2,1,3,1,1,1,2,1,1,7912,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7914,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7917,2,1,2,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,7919,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7921,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7924,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,7925,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7926,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7927,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7928,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7929,1,1,1,
,,,2,2,,,1,1,1,1,4,2,2,2,2,2,7931,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7932,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7934,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,7937,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7941,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7943,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7947,3,1,3,
,,,2,2,,,3,1,2,1,1,1,1,2,1,3,7949,4,1,4,
,,,2,2,,,1,1,1,1,2,1,1,1,1,3,7950,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7952,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7959,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,3,1,1,7963,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7964,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7966,2,1,2,
,,,2,2,,,3,4,1,1,1,1,1,1,1,1,7971,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,7972,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7975,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7976,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7980,4,1,4,
,,,2,9,,,1,1,1,1,1,1,1,1,1,2,7981,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7982,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7984,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7985,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7986,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7987,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7988,2,1,2,
,,,2,2,,,1,1,1,3,2,1,1,1,1,1,7989,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7991,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7992,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7993,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,7994,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,7996,1,1,1,
,,,2,2,,,1,2,1,1,2,1,1,1,1,1,7998,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,8000,1,1,1,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,8002,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,8003,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,4,1,4,8004,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,8005,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,8010,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,8012,1,1,1,
