D2_01,D2_03,D2_04,D2_05,D2_05_A,D2_06,D2_07,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
9,6,0,6,603,1,2,7811,1,1,1
9,4,0,6,603,1,2,7812,2,1,2
5,6,0,4,407,,,7813,3,1,3
9,2,4,4,409,1,2,7814,1,1,1
9,5,5,4,409,1,2,7816,1,1,1
9,2,1,4,407,1,2,7817,3,1,3
9,2,1,6,602,1,2,7818,5,1,5
5,2,3,4,408,1,2,7819,2,1,2
9,3,2,5,511,1,2,7820,1,1,1
9,3,3,5,511,1,2,7822,2,1,2
9,1,2,7,705,1,2,7823,2,1,2
9,6,0,6,602,1,2,7824,2,1,2
9,6,0,7,707,1,1,7825,3,1,3
9,6,0,5,511,1,2,7826,3,1,3
9,2,2,7,705,1,2,7827,2,1,2
9,5,1,6,602,1,2,7828,1,1,1
9,3,4,3,305,1,2,7829,2,1,2
5,2,0,3,305,1,1,7830,1,1,1
9,6,0,7,701,1,1,7831,3,1,3
9,6,0,8,802,1,2,7832,1,1,1
9,6,1,5,511,1,2,7833,2,1,2
1,6,0,3,305,1,1,7834,1,1,1
9,6,1,7,705,1,2,7835,1,1,1
9,6,1,7,702,1,2,7836,1,1,1
9,6,0,3,303,,,7837,2,1,2
9,3,2,3,304,1,1,7838,1,1,1
9,3,2,4,409,1,1,7839,2,1,2
9,6,3,5,511,1,2,7842,4,1,4
5,6,0,6,602,1,1,7843,5,1,5
9,6,0,7,710,1,1,7844,1,1,1
5,3,2,5,511,1,1,7846,1,1,1
9,6,0,6,603,1,1,7847,2,1,2
9,6,0,6,603,1,2,7848,5,1,5
9,6,0,5,511,,,7849,3,1,3
9,2,2,5,511,1,2,7850,2,1,2
9,3,0,5,511,1,1,7851,1,1,1
9,6,0,7,705,1,2,7852,3,1,3
9,6,2,5,511,1,2,7853,3,1,3
9,6,0,5,511,,,7854,4,1,4
9,6,0,6,603,1,2,7855,3,1,3
9,2,2,6,602,1,2,7856,2,1,2
9,4,1,3,305,1,2,7857,1,1,1
1,6,0,5,511,1,1,7859,3,1,3
9,6,0,4,406,1,4,7860,2,1,2
1,3,2,5,511,1,1,7862,1,1,1
9,6,0,7,701,1,2,7863,3,1,3
9,6,0,4,409,1,1,7864,3,1,3
9,6,0,6,603,1,1,7865,2,1,2
9,2,0,8,802,1,2,7866,2,1,2
9,6,1,3,305,1,2,7867,1,1,1
5,6,0,5,511,1,2,7868,4,1,4
1,2,3,5,513,1,2,7869,5,1,5
9,6,0,6,602,1,2,7870,3,1,3
5,6,0,6,601,1,2,7871,3,1,3
9,5,0,6,602,1,1,7873,3,1,3
9,2,1,5,510,1,2,7874,2,1,2
9,3,1,5,511,1,2,7875,2,1,2
9,6,0,3,302,,,7876,2,1,2
9,6,0,4,409,1,1,7877,2,1,2
1,6,0,7,700,1,2,7878,3,1,3
5,5,3,3,305,1,1,7879,1,1,1
9,6,0,5,513,1,1,7880,3,1,3
9,2,5,4,409,1,2,7881,2,1,2
9,6,0,7,701,,,7882,3,1,3
9,6,3,5,511,1,2,7883,1,1,1
9,3,3,5,511,1,2,7884,2,1,2
9,6,0,5,511,1,1,7885,3,1,3
9,2,1,6,600,1,1,7886,2,1,2
9,2,2,3,305,1,2,7887,2,1,2
9,6,0,5,511,1,2,7888,1,1,1
9,6,0,5,510,,,7889,3,1,3
9,6,0,4,408,,,7890,3,1,3
9,3,3,6,601,1,1,7891,1,1,1
9,3,2,7,705,1,2,7892,2,1,2
1,5,2,6,602,1,2,7893,1,1,1
9,6,0,8,801,1,2,7894,2,1,2
9,6,0,4,406,,,7895,3,1,3
9,2,2,5,511,1,2,7896,2,1,2
5,1,1,4,409,1,2,7897,2,1,2
9,6,0,7,705,1,1,7898,1,1,1
9,3,2,3,305,1,2,7899,2,1,2
9,3,3,8,801,1,2,7900,1,1,1
9,3,2,5,511,1,2,7901,2,1,2
9,2,0,5,511,1,1,7902,1,1,1
9,6,2,6,601,1,2,7903,3,1,3
9,6,1,6,605,1,2,7904,1,1,1
9,6,0,7,704,1,1,7905,4,1,4
9,5,1,3,304,1,2,7906,1,1,1
9,2,2,6,601,1,1,7907,2,1,2
9,2,2,5,511,1,2,7908,2,1,2
9,6,0,8,802,1,2,7909,1,1,1
1,2,2,4,408,1,2,7910,6,1,6
1,3,2,7,710,1,2,7911,2,1,2
9,6,0,5,511,1,1,7912,3,1,3
9,2,2,5,511,1,2,7913,2,1,2
9,5,2,7,704,1,1,7914,3,1,3
9,6,0,5,513,1,2,7915,1,1,1
9,6,0,4,408,,,7916,3,1,3
5,3,2,6,603,1,2,7917,2,1,2
9,6,1,4,409,1,1,7918,3,1,3
9,6,0,5,511,1,1,7919,1,1,1
9,2,1,6,601,1,2,7920,5,1,5
9,1,0,5,511,1,2,7921,2,1,2
9,6,0,4,407,,,7922,3,1,3
9,6,3,5,510,1,2,7923,1,1,1
1,6,0,5,511,1,1,7924,3,1,3
9,6,0,7,705,1,2,7925,2,1,2
9,2,4,3,305,1,2,7926,2,1,2
9,2,1,4,409,1,1,7927,1,1,1
9,5,1,5,511,1,2,7928,2,1,2
9,3,1,8,802,1,1,7929,1,1,1
9,6,1,6,602,1,2,7931,1,1,1
9,5,1,3,305,1,2,7932,1,1,1
9,6,2,5,511,1,2,7933,1,1,1
5,6,0,6,602,1,1,7934,2,1,2
9,2,3,7,705,1,1,7937,1,1,1
9,3,2,3,305,1,2,7938,2,1,2
9,6,0,5,511,1,2,7939,1,1,1
9,6,0,5,511,1,1,7941,2,1,2
5,5,1,5,511,1,1,7942,1,1,1
9,2,2,6,602,1,2,7943,2,1,2
3,1,1,6,602,1,2,7945,2,1,2
9,3,0,7,705,1,2,7946,1,1,1
9,6,0,4,400,,,7947,3,1,3
9,6,0,7,704,1,1,7948,3,1,3
9,2,2,5,512,1,2,7949,4,1,4
9,6,3,5,510,1,2,7950,1,1,1
9,2,1,5,511,1,1,7952,1,1,1
9,2,1,7,701,1,2,7953,2,1,2
9,6,0,5,510,,,7954,5,1,5
9,3,2,6,602,1,2,7955,2,1,2
9,5,2,3,305,1,2,7956,1,1,1
9,6,0,4,409,,,7957,4,1,4
5,3,2,5,511,1,2,7958,4,1,4
9,3,0,7,705,2,1,7959,1,1,1
9,6,0,4,408,,,7960,4,1,4
9,6,0,3,301,,,7961,4,1,4
9,6,5,4,409,1,2,7962,1,1,1
9,6,0,5,511,1,1,7963,3,1,3
1,4,4,1,100,1,2,7964,1,1,1
9,2,1,7,705,1,2,7965,2,1,2
9,3,1,4,409,1,2,7966,2,1,2
9,5,1,5,511,1,2,7967,2,1,2
9,6,0,4,408,,,7968,6,1,6
9,1,1,3,305,1,1,7969,1,1,1
9,3,2,4,408,1,2,7970,2,1,2
9,6,0,5,511,1,1,7971,1,1,1
5,2,5,4,406,1,2,7972,1,1,1
9,5,0,3,305,1,1,7973,1,1,1
9,6,0,4,409,,,7974,5,1,5
9,6,0,5,511,,,7975,3,1,3
9,3,3,5,511,1,2,7976,2,1,2
9,6,0,5,511,1,2,7977,3,1,3
9,6,0,3,301,,,7978,6,1,6
9,1,0,5,511,1,1,7979,1,1,1
9,6,0,5,511,1,1,7980,4,1,4
9,3,0,5,512,1,1,7981,3,1,3
9,3,4,5,511,1,2,7982,2,1,2
9,3,2,4,409,1,1,7984,1,1,1
9,6,0,5,511,1,1,7985,3,1,3
9,6,0,4,409,,,7986,4,1,4
9,6,1,6,602,1,1,7987,2,1,2
9,2,2,5,511,1,2,7988,2,1,2
9,2,2,6,606,1,1,7989,1,1,1
9,6,0,4,409,1,1,7990,2,1,2
9,5,2,5,511,1,2,7991,1,1,1
9,6,1,7,705,1,1,7992,3,1,3
9,3,3,5,511,1,1,7993,2,1,2
1,3,1,5,511,1,2,7994,2,1,2
5,3,1,7,705,1,2,7995,3,1,3
9,5,2,5,511,1,2,7996,1,1,1
9,3,1,8,808,1,2,7997,5,1,5
1,2,2,4,400,1,1,7998,1,1,1
9,6,1,6,603,1,2,7999,2,1,2
1,2,3,6,603,1,2,8000,1,1,1
9,6,1,5,511,1,2,8001,3,1,3
9,5,4,4,409,1,1,8002,1,1,1
5,3,1,6,602,1,2,8003,2,1,2
9,6,1,6,602,1,2,8004,1,1,1
9,6,2,3,305,2,1,8005,1,1,1
9,3,3,7,705,1,1,8007,1,1,1
1,6,0,5,511,,,8008,3,1,3
9,6,0,7,705,1,2,8009,2,1,2
9,5,1,7,705,1,1,8010,2,1,2
9,6,2,7,706,1,2,8011,2,1,2
9,5,2,4,409,1,2,8012,1,1,1
1,6,2,6,601,1,1,8013,1,1,1
9,6,0,4,406,,,8014,3,1,3
9,3,2,5,511,1,2,8015,1,1,1
9,4,4,3,305,1,2,8016,1,1,1
9,6,0,7,705,1,1,8017,1,1,1
9,2,1,5,511,1,2,8018,2,1,2
9,2,2,6,604,1,2,8019,2,1,2
9,2,3,5,511,1,1,8020,1,1,1
9,1,1,7,710,1,2,8021,1,1,1
9,6,0,2,201,,,8022,3,1,3
9,3,4,5,511,1,2,8023,2,1,2
1,2,1,4,409,1,2,8024,7,1,7
9,6,0,3,305,,,8025,4,1,4
9,6,0,7,705,1,2,8026,4,1,4
5,5,1,7,703,1,1,8027,3,1,3
9,5,3,4,406,1,2,8028,1,1,1
9,5,1,5,510,1,1,8030,1,1,1
5,5,3,3,305,1,2,8032,1,1,1
1,4,3,7,705,1,2,8033,1,1,1
9,5,1,5,511,1,1,8034,1,1,1
9,4,2,3,305,1,1,8035,1,1,1
9,6,1,7,705,1,2,8036,1,1,1
1,6,0,6,600,1,2,8037,5,1,5
9,6,0,6,601,1,2,8038,3,1,3
9,1,1,5,511,1,1,8039,3,1,3
9,5,1,5,511,1,2,8040,1,1,1
9,5,2,1,100,1,2,8041,4,1,4
9,3,3,3,304,1,1,8042,1,1,1
9,2,3,5,510,1,2,8043,2,1,2
9,6,0,3,305,,,8044,3,1,3
9,6,0,5,512,1,1,8045,2,1,2
9,2,2,1,100,1,1,8046,1,1,1
9,5,3,5,511,1,1,8048,2,1,2
9,1,2,7,705,1,2,8049,2,1,2
9,6,2,5,511,1,1,8050,1,1,1
9,6,0,7,703,1,2,8051,2,1,2
9,6,1,5,511,1,2,8052,1,1,1
9,3,3,3,303,1,2,8053,2,1,2
9,6,0,6,601,1,1,8054,4,1,4
9,5,1,5,511,1,2,8056,1,1,1
5,6,0,7,705,1,1,8057,1,1,1
9,4,3,5,510,1,2,8058,1,1,1
9,3,3,5,511,1,2,8059,2,1,2
9,5,2,5,511,1,2,8060,1,1,1
5,3,3,3,304,1,2,8061,2,1,2
9,6,0,4,406,,,8063,3,1,3
9,5,1,5,511,1,2,8064,1,1,1
9,3,2,5,511,1,2,8065,1,1,1
5,6,0,6,605,1,1,8066,1,1,1
9,3,0,8,802,1,1,8067,1,1,1
5,4,5,5,511,1,2,8068,1,1,1
9,6,0,3,303,1,1,8069,2,1,2
9,5,2,7,704,1,2,8070,1,1,1
9,5,0,6,602,1,2,8071,3,1,3
9,5,0,4,407,1,2,8072,1,1,1
9,2,1,8,802,1,1,8073,1,1,1
9,6,0,4,400,,,8074,2,1,2
9,6,1,7,705,1,2,8075,1,1,1
5,2,1,8,802,1,2,8076,2,1,2
9,3,3,5,511,1,2,8077,2,1,2
9,5,1,5,511,1,2,8078,1,1,1
9,6,0,5,510,1,2,8080,2,1,2
9,5,2,5,511,1,2,8081,1,1,1
9,6,2,3,305,1,2,8082,1,1,1
9,5,4,1,100,1,1,8083,1,1,1
9,6,6,3,301,1,2,8084,1,1,1
9,6,0,6,603,1,1,8085,3,1,3
9,2,2,5,511,1,2,8086,2,1,2
9,3,3,3,303,1,2,8088,6,1,6
9,3,3,4,409,1,2,8089,2,1,2
9,3,2,4,406,1,2,8090,4,1,4
9,1,2,7,705,1,2,8092,3,1,3
9,4,2,3,304,1,2,8093,1,1,1
9,6,0,4,408,,,8094,3,1,3
9,1,1,5,511,1,1,8095,1,1,1
9,2,3,3,304,1,2,8096,1,1,1
9,3,1,6,601,1,1,8097,1,1,1
9,6,0,4,406,,,8098,5,1,5
9,6,5,3,305,1,2,8099,1,1,1
9,3,2,4,406,1,2,8100,2,1,2
9,6,0,6,602,1,2,8101,3,1,3
9,2,2,5,512,1,1,8102,1,1,1
9,3,3,4,409,1,1,8105,2,1,2
9,3,3,3,305,1,2,8106,1,1,1
9,3,2,6,602,1,1,8107,1,1,1
9,2,0,3,301,1,1,8108,1,1,1
9,2,1,3,304,1,1,8109,1,1,1
5,2,2,5,513,1,2,8110,2,1,2
9,6,0,7,703,1,2,8111,2,1,2
9,6,0,7,710,1,2,8112,3,1,3
9,5,3,5,511,1,2,8113,1,1,1
5,2,0,6,605,1,2,8114,1,1,1
9,6,0,4,407,1,2,8115,4,1,4
9,5,2,3,303,1,2,8116,1,1,1
9,1,1,6,602,1,1,8117,1,1,1
1,2,1,5,511,1,1,8118,1,1,1
9,6,0,3,301,1,1,8119,3,1,3
9,6,0,7,704,1,2,8120,3,1,3
9,2,3,4,408,1,2,8121,2,1,2
9,5,0,5,511,1,1,8123,1,1,1
9,1,0,8,800,1,1,8125,1,1,1
9,1,2,7,705,1,2,8126,1,1,1
9,6,0,4,407,,,8128,3,1,3
9,2,2,4,406,1,2,8129,5,1,5
9,2,3,7,705,1,2,8130,2,1,2
9,6,0,4,409,,,8131,2,1,2
9,2,2,3,305,1,1,8132,1,1,1
9,1,4,5,512,1,2,8133,2,1,2
9,3,2,9,99,1,1,8134,1,1,1
9,5,1,5,511,1,1,8135,1,1,1
9,6,1,5,511,1,2,8136,6,1,6
1,6,0,3,305,1,1,8137,7,1,7
1,2,1,3,305,1,1,8139,1,1,1
9,6,1,5,511,1,2,8140,1,1,1
5,2,2,5,511,1,2,8141,1,1,1
9,2,0,6,602,1,1,8142,1,1,1
9,3,1,7,705,1,2,8143,5,1,5
9,6,0,4,409,,,8144,3,1,3
9,5,3,6,602,1,1,8145,1,1,1
9,6,0,6,602,1,1,8146,1,1,1
9,3,2,6,602,1,1,8147,1,1,1
9,2,2,6,601,1,1,8148,1,1,1
9,6,1,5,511,1,1,8149,5,1,5
9,3,2,6,603,1,1,8150,1,1,1
9,5,0,6,612,1,1,8151,3,1,3
9,3,2,7,705,1,1,8152,1,1,1
9,2,2,5,511,1,1,8153,1,1,1
1,3,2,4,407,1,1,8154,1,1,1
9,6,1,5,511,1,2,8155,1,1,1
9,6,2,5,511,1,2,8156,1,1,1
9,6,1,4,406,1,1,8157,3,1,3
9,5,1,5,511,1,1,8158,4,1,4
9,3,1,3,303,1,1,8159,1,1,1
9,4,5,4,409,1,2,8160,1,1,1
9,3,2,6,602,1,2,8161,2,1,2
9,3,1,5,511,1,2,8162,2,1,2
9,5,3,3,303,1,2,8163,1,1,1
9,4,2,5,511,1,2,8164,1,1,1
1,6,0,5,511,1,1,8165,2,1,2
9,4,4,5,513,1,2,8166,1,1,1
5,6,1,5,511,1,2,8167,2,1,2
9,5,0,6,601,1,2,8168,1,1,1
5,3,2,7,705,1,2,8169,2,1,2
5,6,1,7,705,1,2,8170,1,1,1
5,2,3,3,304,1,2,8171,1,1,1
5,3,0,7,705,1,1,8172,1,1,1
9,3,1,5,511,1,2,8173,2,1,2
9,3,0,7,705,1,1,8175,1,1,1
9,6,1,5,511,1,2,8176,1,1,1
9,2,1,5,510,1,2,8177,2,1,2
9,6,0,4,409,,,8178,5,1,5
9,3,4,5,511,1,2,8179,2,1,2
5,3,1,7,705,1,2,8180,4,1,4
3,3,1,3,305,1,1,8181,1,1,1
9,6,1,6,603,1,2,8182,2,1,2
5,3,2,5,511,1,2,8183,2,1,2
5,3,3,4,408,1,2,8184,1,1,1
5,5,3,4,409,1,1,8185,1,1,1
9,2,2,4,409,1,1,8186,2,1,2
9,3,1,5,511,1,1,8187,1,1,1
1,6,0,5,510,,,8188,3,1,3
5,5,1,4,408,1,1,8189,1,1,1
9,3,0,6,602,1,2,8190,4,1,4
9,5,3,4,407,1,1,8191,1,1,1
9,2,2,4,408,1,1,8192,1,1,1
9,3,4,4,408,1,2,8193,2,1,2
9,2,2,3,305,1,1,8194,1,1,1
9,6,1,3,305,1,2,8195,1,1,1
9,2,3,5,511,1,2,8196,2,1,2
1,6,0,6,602,1,1,8197,2,1,2
9,6,1,4,407,,,8198,4,1,4
9,1,1,5,511,1,2,8199,2,1,2
9,2,1,3,305,1,1,8200,1,1,1
9,2,3,5,511,1,2,8201,1,1,1
9,2,1,7,705,1,2,8202,2,1,2
9,6,0,7,706,1,1,8204,2,1,2
9,5,3,3,302,1,2,8205,1,1,1
9,3,2,7,705,1,1,8206,1,1,1
9,6,2,7,705,1,2,8207,2,1,2
9,3,2,3,303,1,2,8208,2,1,2
9,1,0,6,610,1,2,8209,1,1,1
9,3,0,4,406,1,2,8210,2,1,2
9,4,1,5,511,1,2,8211,1,1,1
9,6,0,6,600,1,1,8212,3,1,3
9,6,0,7,705,1,1,8213,2,1,2
9,2,3,5,511,1,2,8214,2,1,2
9,3,2,5,511,1,1,8215,1,1,1
9,6,0,5,511,1,1,8216,3,1,3
5,5,3,6,605,1,1,8218,1,1,1
9,2,4,5,510,1,1,8219,1,1,1
9,6,1,7,709,1,1,8220,3,1,3
9,2,1,6,602,1,2,8221,2,1,2
9,2,2,6,603,1,2,8222,2,1,2
9,2,7,4,409,1,1,8223,1,1,1
9,6,0,7,705,1,2,8224,2,1,2
9,6,0,5,511,2,1,8225,2,1,2
9,6,0,5,510,,,8226,3,1,3
9,6,1,7,705,1,1,8227,1,1,1
9,3,2,7,705,1,2,8228,2,1,2
9,6,0,4,409,1,1,8229,4,1,4
9,2,2,6,602,1,2,8230,2,1,2
5,1,0,7,705,1,1,8231,1,1,1
9,6,1,4,407,1,2,8232,2,1,2
9,2,2,5,511,1,2,8234,2,1,2
9,6,0,5,511,1,1,8235,1,1,1
9,2,1,7,704,1,1,8236,1,1,1
5,5,2,4,408,1,2,8238,1,1,1
9,2,2,5,511,1,2,8239,1,1,1
9,5,1,5,511,1,2,8240,1,1,1
9,6,4,5,511,1,1,8241,1,1,1
9,5,1,6,602,1,2,8242,1,1,1
1,2,3,6,602,1,2,8243,2,1,2
9,3,2,6,602,1,1,8244,1,1,1
9,2,3,3,302,1,1,8245,1,1,1
9,2,0,3,304,1,2,8246,2,1,2
9,6,1,5,511,1,2,8247,4,1,4
9,6,2,6,603,1,1,8248,1,1,1
9,6,0,4,407,1,1,8249,1,1,1
9,6,0,5,513,1,2,8250,1,1,1
9,5,2,3,305,1,1,8251,4,1,4
9,6,0,6,602,1,1,8252,1,1,1
3,3,2,4,409,1,1,8253,1,1,1
1,2,3,3,305,1,2,8254,2,1,2
9,6,1,4,407,1,1,8255,4,1,4
9,3,5,4,407,1,2,8256,2,1,2
9,3,2,4,409,1,2,8257,2,1,2
9,6,2,5,511,1,2,8258,1,1,1
9,6,0,4,408,,,8259,5,1,5
9,2,1,6,601,1,2,8260,2,1,2
5,6,0,6,602,1,1,8261,2,1,2
9,2,3,5,511,1,1,8262,1,1,1
9,3,2,5,511,1,2,8263,2,1,2
5,5,3,6,603,1,2,8265,1,1,1
9,2,1,5,511,1,1,8266,1,1,1
9,6,0,7,703,1,1,8268,1,1,1
1,3,2,4,409,1,1,8269,1,1,1
9,6,5,3,305,1,2,8270,1,1,1
9,2,3,3,305,1,2,8271,2,1,2
9,3,1,6,602,1,1,8272,1,1,1
9,5,2,3,305,1,1,8273,1,1,1
9,6,0,6,603,1,2,8274,1,1,1
9,2,8,3,305,1,1,8275,1,1,1
9,2,5,3,302,1,2,8276,2,1,2
9,3,2,5,513,1,2,8278,2,1,2
9,5,3,3,305,1,2,8279,1,1,1
9,3,0,6,602,1,1,8280,1,1,1
9,5,3,6,602,1,2,8281,1,1,1
9,2,3,3,303,1,1,8282,1,1,1
9,5,3,5,511,1,2,8283,1,1,1
1,2,3,5,511,1,1,8284,1,1,1
9,3,2,5,512,1,1,8285,1,1,1
9,4,3,3,305,1,2,8286,1,1,1
9,6,0,7,702,1,1,8287,1,1,1
9,3,2,6,603,1,1,8289,1,1,1
9,6,0,3,304,,,8290,4,1,4
9,6,1,5,511,1,2,8291,1,1,1
1,2,3,3,304,1,2,8292,2,1,2
9,3,3,1,100,1,2,8293,2,1,2
9,6,0,5,511,1,1,8295,3,1,3
1,2,2,5,511,1,1,8296,1,1,1
9,3,2,4,406,1,2,8297,2,1,2
9,6,0,6,601,1,1,8298,2,1,2
9,2,0,3,305,1,2,8299,2,1,2
9,3,4,4,406,1,2,8300,1,1,1
9,6,0,4,409,1,2,8301,2,1,2
9,6,0,7,706,1,1,8302,1,1,1
9,2,2,5,511,1,2,8303,2,1,2
9,2,2,8,801,1,1,8304,1,1,1
9,2,2,3,305,1,1,8305,1,1,1
9,6,0,4,408,,,8306,2,1,2
9,5,6,3,305,1,2,8307,1,1,1
9,6,0,5,510,,,8308,3,1,3
9,2,1,6,602,1,2,8310,1,1,1
9,5,3,3,304,1,2,8311,1,1,1
9,6,0,7,705,1,1,8312,2,1,2
9,3,1,4,407,1,2,8313,1,1,1
9,6,0,6,602,1,2,8314,1,1,1
9,6,2,5,511,1,2,8315,1,1,1
9,3,1,7,705,1,2,8316,2,1,2
9,5,2,4,409,1,2,8317,1,1,1
9,6,0,5,511,1,2,8318,3,1,3
9,3,1,6,602,1,1,8319,1,1,1
9,6,0,6,601,1,2,8320,3,1,3
1,2,2,4,407,1,2,8321,1,1,1
1,5,2,5,511,1,2,8322,3,1,3
9,2,1,5,510,1,2,8323,2,1,2
9,6,0,5,511,1,2,8324,3,1,3
9,6,1,4,409,1,1,8325,5,1,5
9,6,0,5,510,,,8326,3,1,3
9,6,0,5,511,1,2,8327,5,1,5
9,2,2,3,305,1,2,8328,2,1,2
9,6,0,4,408,1,1,8329,3,1,3
9,6,0,4,406,,,8330,5,1,5
1,2,3,5,511,1,2,8331,2,1,2
9,3,3,4,407,1,2,8332,2,1,2
5,3,3,5,511,1,2,8333,2,1,2
9,1,5,3,305,1,2,8334,2,1,2
9,3,2,5,511,1,2,8335,2,1,2
9,6,0,7,705,1,1,8336,3,1,3
9,6,0,5,511,1,1,8337,4,1,4
9,1,2,5,511,1,2,8338,2,1,2
9,6,0,6,602,1,1,8339,2,1,2
9,3,4,4,406,1,1,8340,1,1,1
5,2,2,6,605,1,2,8341,2,1,2
9,3,1,7,701,1,2,8342,2,1,2
9,3,7,3,301,1,2,8343,2,1,2
1,6,0,5,511,1,2,8344,2,1,2
9,2,1,4,407,1,1,8345,1,1,1
9,3,2,7,705,1,2,8346,2,1,2
9,3,3,5,511,1,2,8347,2,1,2
9,5,3,5,511,1,2,8348,1,1,1
9,5,1,5,511,1,1,8349,1,1,1
1,3,2,8,803,1,2,8350,1,1,1
9,2,1,6,604,1,1,8351,1,1,1
5,2,2,7,705,1,1,8352,1,1,1
9,3,3,4,408,1,2,8353,2,1,2
9,3,3,5,511,1,1,8355,1,1,1
5,2,3,7,702,1,1,8356,2,1,2
9,2,1,6,600,1,2,8357,2,1,2
9,6,0,5,511,1,2,8358,3,1,3
9,2,1,3,305,1,1,8359,2,1,2
9,5,2,6,602,1,2,8360,1,1,1
9,6,0,4,407,,,8361,3,1,3
9,2,1,5,511,1,2,8362,2,1,2
9,1,0,5,511,,,8363,2,1,2
9,3,3,6,603,1,1,8364,1,1,1
9,3,3,6,602,1,2,8365,2,1,2
9,6,0,7,702,1,2,8366,2,1,2
9,2,2,5,511,1,1,8367,1,1,1
9,5,2,3,303,1,2,8368,1,1,1
5,3,3,7,705,1,2,8369,2,1,2
9,3,3,6,603,1,2,8370,2,1,2
9,6,0,6,601,1,2,8371,3,1,3
9,2,0,6,612,1,2,8372,2,1,2
9,6,0,6,603,1,2,8373,1,1,1
9,6,1,5,511,1,2,8374,3,1,3
9,2,2,7,705,1,2,8375,2,1,2
9,2,1,7,705,1,2,8376,1,1,1
5,3,6,5,511,1,1,8377,1,1,1
9,6,0,7,705,1,1,8378,2,1,2
5,6,1,7,704,1,2,8379,3,1,3
9,3,2,3,305,1,2,8380,2,1,2
9,6,1,6,601,1,2,8381,2,1,2
1,2,2,5,511,1,1,8382,1,1,1
9,5,1,5,511,1,1,8383,2,1,2
9,6,0,1,100,1,2,8384,1,1,1
9,3,4,6,604,1,2,8386,2,1,2
9,6,0,7,700,1,1,8387,1,1,1
9,5,3,4,409,1,2,8388,1,1,1
9,3,2,5,511,1,2,8389,3,1,3
9,6,0,7,701,1,1,8391,4,1,4
9,3,0,4,409,1,1,8393,1,1,1
9,3,2,5,511,1,2,8394,2,1,2
5,6,0,4,407,,,8395,3,1,3
1,2,4,7,702,1,2,8396,2,1,2
9,5,1,5,511,1,1,8397,1,1,1
9,6,0,4,407,,,8398,4,1,4
9,6,0,7,705,1,2,8399,1,1,1
9,6,0,5,511,1,1,8401,2,1,2
5,2,2,5,511,1,1,8402,1,1,1
5,3,3,4,408,1,2,8403,1,1,1
9,3,2,5,511,1,1,8405,1,1,1
9,3,1,4,408,1,1,8406,1,1,1
1,6,0,7,705,1,1,8407,3,1,3
5,2,3,6,601,1,2,8408,2,1,2
9,6,2,4,409,1,1,8410,2,1,2
9,6,0,3,305,,,8411,5,1,5
9,5,1,7,702,1,2,8412,1,1,1
9,6,1,5,511,1,2,8413,1,1,1
9,6,1,5,511,1,2,8415,1,1,1
9,6,0,5,510,,,8416,5,1,5
9,5,3,5,511,1,1,8418,1,1,1
9,3,3,8,801,1,2,8419,2,1,2
9,3,1,4,407,1,1,8420,1,1,1
9,6,1,5,511,1,2,8421,1,1,1
9,6,0,5,511,1,2,8422,2,1,2
9,2,4,5,511,1,1,8423,1,1,1
1,2,1,6,602,1,2,8426,2,1,2
5,2,3,8,801,1,2,8427,2,1,2
9,2,2,5,511,1,2,8428,2,1,2
9,3,1,8,801,1,2,8429,1,1,1
9,4,3,5,510,1,2,8430,2,1,2
9,6,0,5,510,,,8431,4,1,4
9,6,0,5,511,1,1,8432,1,1,1
9,6,0,5,511,1,1,8433,1,1,1
9,6,0,3,305,1,2,8434,3,1,3
9,6,0,6,602,1,2,8435,3,1,3
9,6,1,5,511,1,1,8436,1,1,1
9,2,2,4,407,1,2,8437,2,1,2
9,5,2,3,305,1,1,8438,1,1,1
9,6,0,7,705,1,2,8439,1,1,1
9,3,1,5,511,1,2,8441,2,1,2
9,2,3,3,305,1,1,8443,1,1,1
9,2,1,4,406,1,2,8444,2,1,2
5,3,2,5,511,1,2,8445,2,1,2
9,6,0,7,701,1,1,8446,3,1,3
9,4,2,4,407,1,2,8448,1,1,1
5,6,0,5,510,,,8449,2,1,2
9,6,1,5,511,1,1,8450,3,1,3
1,6,0,6,602,1,1,8451,4,1,4
1,5,0,5,510,1,2,8452,3,1,3
9,2,5,4,407,1,2,8453,1,1,1
5,6,0,6,601,1,2,8454,3,1,3
9,3,3,3,302,1,1,8455,2,1,2
9,2,1,6,601,1,2,8456,2,1,2
9,4,3,1,100,1,2,8457,1,1,1
5,6,0,7,702,1,1,8458,2,1,2
5,5,0,7,705,1,2,8459,4,1,4
1,3,3,3,305,1,2,8460,2,1,2
9,6,0,5,511,1,2,8461,2,1,2
9,6,0,5,511,1,1,8462,2,1,2
9,5,1,5,511,1,2,8463,1,1,1
9,5,1,5,511,1,2,8464,1,1,1
9,2,1,6,602,1,2,8465,2,1,2
9,1,2,5,510,1,1,8466,1,1,1
9,2,1,3,300,1,2,8467,2,1,2
9,2,0,5,510,3,2,8468,1,1,1
9,6,0,4,407,,,8469,2,1,2
9,3,5,5,511,1,1,8470,2,1,2
9,5,3,5,511,1,2,8471,1,1,1
9,3,6,3,305,1,1,8472,2,1,2
9,5,3,7,705,1,2,8473,2,1,2
9,2,3,6,602,1,2,8474,1,1,1
